crew_id,stayover_outstation_count,deadhead_count,deadhead_position_count,inconsistent_location_count,insufficient_transfer_count,flight_task_limit,duty_task_limit,flight_time_limit,rest_time_limit,duty_time_limit,cycle_rule_count,total_duty_time_limit,unqualified_crew_count,total_duty_days,total_flight_time
Crew_10826,6,0,0,0,0,0,0,0,0,0,0,0,0,5,36.1
Crew_10827,2,0,0,0,0,0,0,0,0,0,0,0,0,4,22.316666666666663
Crew_10828,2,0,0,0,0,0,0,0,0,0,0,0,0,4,20.35
Crew_10829,1,0,0,0,0,0,0,0,0,0,0,0,0,4,20.166666666666664
Crew_10830,3,3,0,0,0,0,0,0,0,0,0,0,0,4,16.799999999999997
Crew_10831,2,0,0,0,0,0,0,0,0,0,0,0,0,3,21.3
Crew_10832,1,0,0,0,0,0,0,0,0,0,0,0,0,4,20.05
Crew_10833,1,2,0,0,0,0,0,0,0,0,0,0,0,2,10.966666666666667
Crew_10834,2,0,0,0,0,0,0,0,0,0,0,0,0,4,19.683333333333334
Crew_10835,3,4,0,0,0,0,0,0,0,0,0,0,0,4,17.016666666666666
Crew_10836,4,0,0,0,0,0,0,0,0,0,0,0,0,4,16.383333333333333
Crew_10837,2,1,0,0,0,0,0,0,0,0,0,0,0,2,8.649999999999999
Crew_10838,2,2,0,0,0,0,0,0,0,0,0,0,0,2,10.8
Crew_10839,7,0,0,0,0,0,0,0,0,0,0,0,0,5,22.21666666666667
Crew_10840,2,2,0,0,0,0,0,0,0,0,0,0,0,2,4.216666666666667
Crew_10841,4,0,0,0,0,0,0,0,0,0,0,0,0,3,8.6
Crew_10842,6,6,0,0,0,0,0,0,0,0,0,0,0,3,13.316666666666668
Crew_10843,5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.8
Crew_10845,2,0,0,0,0,0,0,0,0,0,0,0,0,3,14.833333333333334
Crew_10846,4,4,0,0,0,0,0,0,0,0,0,0,0,4,17.383333333333333
Crew_10847,2,0,0,0,0,0,0,0,0,0,0,0,0,3,11.433333333333334
Crew_10848,2,1,0,0,0,0,0,0,0,0,0,0,0,3,16.75
Crew_10849,1,1,0,0,0,0,0,0,0,0,0,0,0,4,12.51666666666667
Crew_10850,3,0,0,0,0,0,0,0,0,0,0,0,0,4,17.433333333333334
Crew_10851,7,2,0,0,0,0,0,0,0,0,0,0,0,5,23.216666666666665
Crew_10852,0,3,0,0,0,0,0,0,0,0,0,0,0,4,19.616666666666664
Crew_10853,6,0,0,0,0,0,0,0,0,0,0,0,0,4,16.766666666666666
Crew_10855,2,0,0,0,0,0,0,0,0,0,0,0,0,4,20.083333333333336
Crew_10856,3,4,0,0,0,0,0,0,0,0,0,0,0,4,21.916666666666668
Crew_10857,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23.95
Crew_10858,3,5,0,0,0,0,0,0,0,0,0,0,0,2,7.15
Crew_10859,5,5,0,0,0,0,0,0,0,0,0,0,0,4,21.15
Crew_10860,6,0,0,0,0,0,0,0,0,0,0,0,0,3,14.283333333333331
Crew_10861,3,0,0,0,0,0,0,0,0,0,0,0,0,4,14.083333333333332
Crew_10862,2,4,0,0,0,0,0,0,0,0,0,0,0,1,2.8
Crew_10863,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2.75
Crew_10864,2,2,0,0,0,0,0,0,0,0,0,0,0,2,8.683333333333334
Crew_10865,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1.6166666666666667
Crew_10866,3,0,0,0,0,0,0,0,0,0,0,0,0,5,25.233333333333334
Crew_10867,2,0,0,0,0,0,0,0,0,0,0,0,0,4,17.083333333333336
Crew_10868,2,3,0,0,0,0,0,0,0,0,0,0,0,3,9.833333333333332
Crew_10871,4,0,0,0,0,0,0,0,0,0,0,0,0,3,20.75
Crew_10872,3,0,0,0,0,0,0,0,0,0,0,0,0,4,17.1
Crew_10873,3,0,0,0,0,0,0,0,0,0,0,0,0,4,19.666666666666668
Crew_10887,4,0,0,0,0,0,0,0,0,0,0,0,0,4,16.616666666666667
Crew_10889,1,4,0,0,0,0,0,0,0,0,0,0,0,1,3.25
Crew_10891,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3.716666666666667
Crew_10892,4,2,0,0,0,0,0,0,0,0,0,0,0,4,18.366666666666667
