id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_40325,OEQY,LUKE,2025/02/05 19:55:00,2025/02/05 22:25:00,320,Aft_10037,156
Flt_40326,CEUN,VTIR,2025/02/05 19:55:00,2025/02/05 22:25:00,320,Aft_10039,145
Flt_40327,DDCZ,XGOB,2025/02/05 20:00:00,2025/02/05 22:55:00,320,Aft_10128,157
Flt_40328,XGOB,VTIR,2025/02/05 20:00:00,2025/02/05 23:30:00,320,Aft_10126,227
Flt_40329,HMAL,SNFR,2025/02/05 20:05:00,2025/02/05 22:35:00,320,Aft_10067,136
Flt_40330,LXHP,QFGG,2025/02/05 20:05:00,2025/02/05 22:20:00,320,Aft_10020,142
Flt_40331,HIYN,XGOB,2025/02/05 20:05:00,2025/02/05 21:55:00,319,Aft_10096,124
Flt_40332,EYCX,VTIR,2025/02/05 20:05:00,2025/02/05 22:55:00,320,Aft_10099,161
Flt_40333,XGOB,MBMY,2025/02/05 20:15:00,2025/02/05 22:35:00,321,Aft_10134,142
Flt_40334,JFWS,VBKF,2025/02/05 20:15:00,2025/02/05 22:50:00,319,Aft_10061,167
Flt_40335,VTIR,SNFR,2025/02/05 20:15:00,2025/02/05 23:30:00,320,Aft_10007,192
Flt_40336,VSBC,XGOB,2025/02/05 20:15:00,2025/02/05 22:40:00,321,Aft_10149,132
Flt_40337,XLXE,VTIR,2025/02/05 20:15:00,2025/02/05 23:10:00,321,Aft_10057,163
Flt_40338,XGOB,JDEH,2025/02/05 20:20:00,2025/02/05 22:55:00,320,Aft_10152,153
Flt_40339,FRMU,GRIG,2025/02/05 20:20:00,2025/02/05 23:00:00,320,Aft_10047,137
Flt_40340,XLXE,GRIG,2025/02/05 20:20:00,2025/02/05 23:25:00,320,Aft_10161,187
Flt_40341,UUKJ,UQLN,2025/02/05 20:20:00,2025/02/05 23:40:00,320,Aft_10054,182
Flt_40342,EQTC,XGOB,2025/02/05 20:20:00,2025/02/05 23:40:00,320,Aft_10075,205
Flt_40343,UQLN,FRMU,2025/02/05 20:25:00,2025/02/05 22:20:00,321,Aft_10024,135
Flt_40344,IAWP,SNFR,2025/02/05 20:25:00,2025/02/05 22:50:00,320,Aft_10143,132
Flt_40345,XGOB,WZBQ,2025/02/05 20:30:00,2025/02/05 23:15:00,320,Aft_10078,167
Flt_40346,UQLN,SNFR,2025/02/05 20:30:00,2025/02/05 22:30:00,319,Aft_10097,117
Flt_40347,ERHL,LXHP,2025/02/05 20:30:00,2025/02/05 23:50:00,320,Aft_10023,183
Flt_40348,CEUN,XGOB,2025/02/05 20:30:00,2025/02/05 23:25:00,321,Aft_10030,173
Flt_40349,WZBQ,CXOJ,2025/02/05 20:30:00,2025/02/06 00:50:00,321,Aft_10147,264
Flt_40350,XGOB,DSXP,2025/02/05 20:35:00,2025/02/06 00:15:00,321,Aft_10158,237
Flt_40351,RSIH,WZBQ,2025/02/05 20:35:00,2025/02/05 22:40:00,320,Aft_10015,129
Flt_40352,XGOB,FRMU,2025/02/05 20:35:00,2025/02/05 22:50:00,320,Aft_10124,135
Flt_40353,HEYQ,GRIG,2025/02/05 20:35:00,2025/02/05 23:55:00,320,Aft_10083,199
Flt_40354,XGOB,CLKY,2025/02/05 20:40:00,2025/02/05 23:00:00,320,Aft_10068,133
Flt_40355,SRNH,GRIG,2025/02/05 20:40:00,2025/02/05 23:15:00,320,Aft_10104,160
Flt_40356,HEYQ,XGOB,2025/02/05 20:40:00,2025/02/05 23:40:00,321,Aft_10095,175
Flt_40357,CYBH,GRIG,2025/02/05 20:45:00,2025/02/06 00:35:00,320,Aft_10045,223
Flt_40358,FWCS,UQLN,2025/02/05 20:45:00,2025/02/06 00:40:00,320,Aft_10027,225
Flt_40359,MVFV,VBKF,2025/02/05 20:50:00,2025/02/06 00:15:00,319,Aft_10117,208
Flt_40360,CYBH,VBKF,2025/02/05 20:50:00,2025/02/05 23:30:00,320,Aft_10088,165
Flt_40361,EYCX,XGOB,2025/02/05 20:50:00,2025/02/05 23:00:00,320,Aft_10121,140
Flt_40362,FCHN,XGOB,2025/02/05 20:50:00,2025/02/05 22:45:00,319,Aft_10129,88
Flt_40363,VBRA,XGOB,2025/02/05 20:50:00,2025/02/05 22:55:00,321,Aft_10138,137
Flt_40364,UQLN,OSYY,2025/02/05 20:55:00,2025/02/05 23:00:00,321,Aft_10062,106
Flt_40365,PIEK,MBMY,2025/02/05 20:55:00,2025/02/05 23:05:00,320,Aft_10085,125
Flt_40366,ELBQ,GRIG,2025/02/05 20:55:00,2025/02/05 22:45:00,320,Aft_10056,84
Flt_40367,XGOB,HMAL,2025/02/05 21:00:00,2025/02/05 22:55:00,321,Aft_10127,107
Flt_40368,FQEW,MBMY,2025/02/05 21:00:00,2025/02/06 00:35:00,321,Aft_10008,205
Flt_40369,XGOB,DEPY,2025/02/05 21:00:00,2025/02/05 22:25:00,321,Aft_10132,77
Flt_40370,EQTC,UQLN,2025/02/05 21:00:00,2025/02/05 23:55:00,319,Aft_10107,192
Flt_40371,UQLN,FQEW,2025/02/05 21:05:00,2025/02/05 23:05:00,319,Aft_10058,100
Flt_40372,IDKG,VBKF,2025/02/05 21:05:00,2025/02/06 00:50:00,320,Aft_10102,206
Flt_40373,XGOB,GRIG,2025/02/05 21:05:00,2025/02/05 22:30:00,320,Aft_10113,74
Flt_40374,XGOB,VMTM,2025/02/05 21:05:00,2025/02/05 23:05:00,319,Aft_10069,101
Flt_40375,XGOB,LXHP,2025/02/05 21:05:00,2025/02/05 23:20:00,320,Aft_10060,117
Flt_40376,PADI,UQLN,2025/02/05 21:10:00,2025/02/05 23:55:00,321,Aft_10140,166
Flt_40377,XBQP,XGOB,2025/02/05 21:10:00,2025/02/06 00:35:00,321,Aft_10106,180
Flt_40378,WAVK,XGOB,2025/02/05 21:10:00,2025/02/05 23:40:00,319,Aft_10009,170
Flt_40379,VTIR,SNFR,2025/02/05 21:15:00,2025/02/06 00:40:00,320,Aft_10130,192
Flt_40380,VORI,XGOB,2025/02/05 21:15:00,2025/02/05 23:25:00,320,Aft_10101,114
Flt_40381,WZBQ,CLVM,2025/02/05 21:15:00,2025/02/06 00:25:00,320,Aft_10077,182
Flt_40382,BQKE,UQLN,2025/02/05 21:20:00,2025/02/05 23:20:00,319,Aft_10100,122
Flt_40383,CYBH,VTIR,2025/02/05 21:20:00,2025/02/06 00:25:00,321,Aft_10031,197
Flt_40384,UQLN,NMPZ,2025/02/05 21:25:00,2025/02/05 23:10:00,320,Aft_10105,117
Flt_40385,QFPG,XGOB,2025/02/05 21:25:00,2025/02/05 23:55:00,321,Aft_10016,168
Flt_40386,NQQU,VTIR,2025/02/05 21:30:00,2025/02/06 01:00:00,320,Aft_10064,208
Flt_40387,GGQY,VBKF,2025/02/05 21:35:00,2025/02/05 23:45:00,320,Aft_10137,142
Flt_40388,SNFR,GRIG,2025/02/05 21:35:00,2025/02/06 01:05:00,320,Aft_10122,214
Flt_40389,KNKY,XGOB,2025/02/05 21:35:00,2025/02/05 23:30:00,319,Aft_10116,110
Flt_40390,MVFV,XGOB,2025/02/05 21:35:00,2025/02/06 01:40:00,321,Aft_10038,257
Flt_40391,XGOB,GRIG,2025/02/05 21:40:00,2025/02/05 22:50:00,320,Aft_10141,82
Flt_40392,CLVM,MBMY,2025/02/05 21:45:00,2025/02/06 00:20:00,320,Aft_10012,132
Flt_40393,JDEH,GRIG,2025/02/05 21:45:00,2025/02/06 01:25:00,320,Aft_10028,226
Flt_40394,OMLA,UQLN,2025/02/05 21:50:00,2025/02/06 00:35:00,320,Aft_10076,153
Flt_40395,XNVE,XGOB,2025/02/05 21:50:00,2025/02/06 00:30:00,319,Aft_10153,154
Flt_40396,HMAL,XGOB,2025/02/05 21:50:00,2025/02/05 23:40:00,320,Aft_10044,116
Flt_40397,FRMU,SNFR,2025/02/05 21:55:00,2025/02/06 00:10:00,320,Aft_10010,115
Flt_40398,MKHW,SNFR,2025/02/05 21:55:00,2025/02/06 01:05:00,319,Aft_10108,173
Flt_40399,GRIG,SNFR,2025/02/05 21:55:00,2025/02/06 01:05:00,320,Aft_10048,148
Flt_40400,ERHL,XGOB,2025/02/05 21:55:00,2025/02/05 23:50:00,319,Aft_10110,91
Flt_40401,MKHW,XGOB,2025/02/05 21:55:00,2025/02/05 23:45:00,320,Aft_10084,98
Flt_40402,ENRV,XGOB,2025/02/05 21:55:00,2025/02/06 00:20:00,319,Aft_10066,136
Flt_40403,VKRE,XGOB,2025/02/05 22:00:00,2025/02/05 23:30:00,319,Aft_10079,73
Flt_40404,WIMM,XGOB,2025/02/05 22:00:00,2025/02/05 23:15:00,319,Aft_10120,65
Flt_40405,XGOB,LXHP,2025/02/05 22:05:00,2025/02/06 00:15:00,321,Aft_10119,125
Flt_40406,DEPY,UQLN,2025/02/05 22:05:00,2025/02/06 00:05:00,320,Aft_10125,103
Flt_40407,XGOB,JDEH,2025/02/05 22:10:00,2025/02/06 00:50:00,321,Aft_10148,139
Flt_40408,XLXE,XGOB,2025/02/05 22:10:00,2025/02/06 00:55:00,321,Aft_10145,172
Flt_40409,WZBQ,UQLN,2025/02/05 22:15:00,2025/02/06 00:55:00,321,Aft_10046,172
Flt_40410,CILH,XGOB,2025/02/05 22:15:00,2025/02/06 00:40:00,321,Aft_10011,147
Flt_40411,MBMY,WZBQ,2025/02/05 22:20:00,2025/02/06 01:55:00,321,Aft_10002,226
Flt_40412,PIEK,LUKE,2025/02/05 22:25:00,2025/02/05 23:35:00,320,Aft_10098,60
Flt_40413,FFJA,XGOB,2025/02/05 22:35:00,2025/02/06 01:45:00,321,Aft_10043,180
Flt_40414,OEQY,UQLN,2025/02/05 22:40:00,2025/02/06 00:55:00,320,Aft_10029,126
Flt_40415,MBMY,UQLN,2025/02/05 22:40:00,2025/02/06 00:55:00,320,Aft_10072,141
Flt_40416,VBKF,LUKE,2025/02/05 22:45:00,2025/02/06 00:50:00,320,Aft_10034,120
Flt_40417,QFGG,GRIG,2025/02/05 23:05:00,2025/02/06 01:05:00,320,Aft_10020,94
Flt_40418,LUKE,OEQY,2025/02/05 23:10:00,2025/02/06 01:20:00,320,Aft_10037,145
Flt_40419,XGOB,GRIG,2025/02/05 23:25:00,2025/02/06 01:05:00,320,Aft_10146,86
Flt_40420,GRIG,XGOB,2025/02/05 23:35:00,2025/02/06 00:55:00,320,Aft_10113,72
Flt_40421,DEPY,XGOB,2025/02/05 23:40:00,2025/02/06 01:30:00,321,Aft_10132,82
Flt_40422,OSYY,UQLN,2025/02/05 23:45:00,2025/02/06 01:40:00,321,Aft_10062,106
Flt_40423,VMTM,XGOB,2025/02/05 23:50:00,2025/02/06 01:40:00,319,Aft_10069,91
Flt_40424,NMPZ,UQLN,2025/02/05 23:55:00,2025/02/06 01:40:00,320,Aft_10105,102
Flt_40425,FQEW,UQLN,2025/02/05 23:55:00,2025/02/06 01:50:00,319,Aft_10058,119
Flt_40426,NRTE,XGOB,2025/02/06 00:20:00,2025/02/06 05:00:00,321,Aft_10155,241
Flt_40427,XGOB,JDTH,2025/02/06 01:30:00,2025/02/06 11:45:00,350,Aft_10164,630
Flt_40428,NRTE,HMAL,2025/02/06 06:40:00,2025/02/06 10:20:00,321,Aft_10001,193
Flt_40429,HMAL,NRTE,2025/02/06 01:50:00,2025/02/06 05:10:00,321,Aft_10001,241
Flt_40430,AFEC,HMAL,2025/02/06 17:55:00,2025/02/06 20:40:00,321,Aft_10160,155
Flt_40431,HMAL,AFEC,2025/02/06 13:00:00,2025/02/06 16:25:00,321,Aft_10160,190
Flt_40432,WZBQ,MBMY,2025/02/06 06:00:00,2025/02/06 09:35:00,321,Aft_10002,254
Flt_40433,XGOB,CYBH,2025/02/06 06:00:00,2025/02/06 08:40:00,321,Aft_10011,142
Flt_40434,MBMY,ZWIO,2025/02/06 06:00:00,2025/02/06 07:55:00,321,Aft_10014,104
Flt_40435,VTIR,MBMY,2025/02/06 06:15:00,2025/02/06 11:45:00,321,Aft_10142,332
Flt_40436,GRIG,EYCX,2025/02/06 06:20:00,2025/02/06 09:05:00,320,Aft_10141,139
Flt_40437,XGOB,JDEH,2025/02/06 06:25:00,2025/02/06 09:05:00,321,Aft_10038,146
Flt_40438,SNFR,HMAL,2025/02/06 06:25:00,2025/02/06 09:40:00,319,Aft_10097,168
Flt_40439,XGOB,DEPY,2025/02/06 06:25:00,2025/02/06 07:50:00,320,Aft_10128,77
Flt_40440,UQLN,EVWP,2025/02/06 06:25:00,2025/02/06 08:20:00,320,Aft_10123,120
Flt_40441,MBMY,IAWP,2025/02/06 06:25:00,2025/02/06 09:25:00,320,Aft_10085,166
Flt_40442,FRMU,XGOB,2025/02/06 06:25:00,2025/02/06 08:50:00,321,Aft_10042,136
Flt_40443,UQLN,DDCZ,2025/02/06 06:30:00,2025/02/06 08:40:00,320,Aft_10072,123
Flt_40444,JDEH,XGOB,2025/02/06 06:30:00,2025/02/06 10:00:00,321,Aft_10148,194
Flt_40445,VTIR,XLXE,2025/02/06 06:35:00,2025/02/06 09:50:00,321,Aft_10017,168
Flt_40446,XGOB,IZUZ,2025/02/06 06:40:00,2025/02/06 08:20:00,319,Aft_10069,94
Flt_40447,XGOB,OMLA,2025/02/06 06:40:00,2025/02/06 09:10:00,320,Aft_10101,134
Flt_40448,GRIG,UQLN,2025/02/06 06:40:00,2025/02/06 08:20:00,320,Aft_10056,87
Flt_40449,MBMY,ZHRG,2025/02/06 06:45:00,2025/02/06 08:45:00,320,Aft_10012,85
Flt_40450,LUKE,VBKF,2025/02/06 06:45:00,2025/02/06 08:35:00,320,Aft_10034,95
Flt_40451,UQLN,FRMU,2025/02/06 06:50:00,2025/02/06 09:05:00,321,Aft_10140,116
Flt_40452,FRMU,UQLN,2025/02/06 06:50:00,2025/02/06 09:10:00,321,Aft_10024,113
Flt_40453,OEQY,XGOB,2025/02/06 06:50:00,2025/02/06 09:30:00,321,Aft_10004,141
Flt_40454,XGOB,IDKG,2025/02/06 06:50:00,2025/02/06 10:30:00,321,Aft_10033,209
Flt_40455,UQLN,WZBQ,2025/02/06 06:55:00,2025/02/06 09:10:00,321,Aft_10053,131
Flt_40456,UQLN,JDEH,2025/02/06 06:55:00,2025/02/06 09:20:00,321,Aft_10036,132
Flt_40457,UQLN,HMAL,2025/02/06 06:55:00,2025/02/06 08:45:00,320,Aft_10027,93
Flt_40458,SNFR,DEPY,2025/02/06 06:55:00,2025/02/06 09:55:00,320,Aft_10130,219
Flt_40459,GRIG,OMLA,2025/02/06 06:55:00,2025/02/06 09:50:00,320,Aft_10083,152
Flt_40460,WZBQ,IAWP,2025/02/06 06:55:00,2025/02/06 09:45:00,320,Aft_10015,159
Flt_40461,CXOJ,XGOB,2025/02/06 06:55:00,2025/02/06 10:35:00,321,Aft_10147,214
Flt_40462,WZBQ,XGOB,2025/02/06 06:55:00,2025/02/06 09:55:00,321,Aft_10035,199
Flt_40463,UQLN,VSBC,2025/02/06 07:00:00,2025/02/06 09:10:00,320,Aft_10105,131
Flt_40464,JDEH,VSBC,2025/02/06 07:00:00,2025/02/06 10:40:00,321,Aft_10022,227
Flt_40465,CXOJ,VBKF,2025/02/06 07:00:00,2025/02/06 10:20:00,320,Aft_10018,192
Flt_40466,LXHP,ERHL,2025/02/06 07:00:00,2025/02/06 11:00:00,320,Aft_10060,229
Flt_40467,XGOB,SNFR,2025/02/06 07:00:00,2025/02/06 09:35:00,321,Aft_10016,148
Flt_40468,VTIR,LXHP,2025/02/06 07:00:00,2025/02/06 09:35:00,320,Aft_10081,152
Flt_40469,UQLN,VTIR,2025/02/06 07:00:00,2025/02/06 10:40:00,321,Aft_10046,211
Flt_40470,XGOB,VTIR,2025/02/06 07:00:00,2025/02/06 10:45:00,321,Aft_10032,214
Flt_40471,XGOB,OEQY,2025/02/06 07:05:00,2025/02/06 09:35:00,321,Aft_10118,151
Flt_40472,UQLN,NMPZ,2025/02/06 07:05:00,2025/02/06 09:05:00,320,Aft_10029,117
Flt_40473,GRIG,XBQP,2025/02/06 07:05:00,2025/02/06 09:35:00,320,Aft_10087,137
Flt_40474,MBMY,LXHP,2025/02/06 07:05:00,2025/02/06 10:30:00,321,Aft_10134,204
Flt_40475,SNFR,ZWIO,2025/02/06 07:05:00,2025/02/06 09:45:00,320,Aft_10010,169
Flt_40476,UQLN,OEQY,2025/02/06 07:10:00,2025/02/06 09:15:00,320,Aft_10125,113
Flt_40477,VTIR,VBRA,2025/02/06 07:10:00,2025/02/06 10:50:00,320,Aft_10005,215
Flt_40478,VTIR,VBKF,2025/02/06 07:10:00,2025/02/06 11:05:00,321,Aft_10057,231
Flt_40479,UQLN,SNFR,2025/02/06 07:10:00,2025/02/06 09:15:00,321,Aft_10026,118
Flt_40480,GRIG,XGOB,2025/02/06 07:10:00,2025/02/06 08:40:00,320,Aft_10040,78
Flt_40481,UQLN,JFWS,2025/02/06 07:15:00,2025/02/06 10:20:00,319,Aft_10107,177
Flt_40482,XGOB,GRIG,2025/02/06 07:15:00,2025/02/06 08:55:00,320,Aft_10052,85
Flt_40483,GRIG,HEYQ,2025/02/06 07:15:00,2025/02/06 09:55:00,320,Aft_10161,159
Flt_40484,UQLN,CYBH,2025/02/06 07:15:00,2025/02/06 09:30:00,321,Aft_10021,120
Flt_40485,XGOB,MVFV,2025/02/06 07:15:00,2025/02/06 10:25:00,321,Aft_10145,175
Flt_40486,GRIG,FRMU,2025/02/06 07:20:00,2025/02/06 09:20:00,320,Aft_10146,118
Flt_40487,XGOB,VORI,2025/02/06 07:20:00,2025/02/06 09:25:00,321,Aft_10013,109
Flt_40488,VBKF,AIZY,2025/02/06 07:20:00,2025/02/06 10:15:00,319,Aft_10117,178
Flt_40489,JDEH,XGOB,2025/02/06 07:20:00,2025/02/06 10:35:00,320,Aft_10152,186
Flt_40490,XGOB,SHIS,2025/02/06 07:25:00,2025/02/06 09:40:00,320,Aft_10089,115
Flt_40491,VTIR,EYCX,2025/02/06 07:25:00,2025/02/06 10:50:00,320,Aft_10051,210
Flt_40492,UQLN,VSBC,2025/02/06 07:25:00,2025/02/06 09:35:00,321,Aft_10062,122
Flt_40493,XGOB,PKEY,2025/02/06 07:25:00,2025/02/06 09:15:00,321,Aft_10030,102
Flt_40494,XGOB,IZUZ,2025/02/06 07:25:00,2025/02/06 09:05:00,319,Aft_10096,110
Flt_40495,GRIG,CEUN,2025/02/06 07:25:00,2025/02/06 10:10:00,320,Aft_10104,141
Flt_40496,XGOB,AIZY,2025/02/06 07:25:00,2025/02/06 09:30:00,319,Aft_10129,128
Flt_40497,CXOJ,XGOB,2025/02/06 07:25:00,2025/02/06 11:20:00,320,Aft_10133,206
Flt_40498,VTIR,XGOB,2025/02/06 07:25:00,2025/02/06 11:55:00,320,Aft_10126,293
Flt_40499,LUKE,XGOB,2025/02/06 07:30:00,2025/02/06 08:35:00,320,Aft_10098,59
Flt_40500,WZBQ,GRIG,2025/02/06 07:35:00,2025/02/06 11:30:00,320,Aft_10078,227
Flt_40501,LXHP,XGOB,2025/02/06 07:35:00,2025/02/06 10:15:00,320,Aft_10023,164
Flt_40502,XGOB,URTH,2025/02/06 07:40:00,2025/02/06 09:45:00,320,Aft_10086,107
Flt_40503,XGOB,ERHL,2025/02/06 07:40:00,2025/02/06 09:40:00,320,Aft_10092,103
Flt_40504,SNFR,IAWP,2025/02/06 07:40:00,2025/02/06 10:40:00,320,Aft_10071,200
Flt_40505,SNFR,XGOB,2025/02/06 07:40:00,2025/02/06 10:40:00,321,Aft_10080,198
Flt_40506,XGOB,MKHW,2025/02/06 07:45:00,2025/02/06 09:45:00,320,Aft_10144,107
Flt_40507,SNFR,FRMU,2025/02/06 07:50:00,2025/02/06 10:15:00,320,Aft_10067,151
Flt_40508,VTIR,CYBH,2025/02/06 07:50:00,2025/02/06 11:25:00,321,Aft_10082,185
Flt_40509,VBKF,EQTC,2025/02/06 07:50:00,2025/02/06 09:50:00,320,Aft_10088,101
Flt_40510,XGOB,ISAX,2025/02/06 07:50:00,2025/02/06 10:25:00,321,Aft_10156,136
Flt_40511,GRIG,XGOB,2025/02/06 07:50:00,2025/02/06 09:10:00,320,Aft_10020,78
Flt_40512,XGOB,SRNH,2025/02/06 07:55:00,2025/02/06 09:55:00,320,Aft_10139,108
Flt_40513,CLVM,VORI,2025/02/06 07:55:00,2025/02/06 09:25:00,320,Aft_10077,104
Flt_40514,XGOB,BQKE,2025/02/06 07:55:00,2025/02/06 10:10:00,321,Aft_10065,111
Flt_40515,XGOB,LXHP,2025/02/06 07:55:00,2025/02/06 10:20:00,320,Aft_10162,120
Flt_40516,GRIG,SXIU,2025/02/06 07:55:00,2025/02/06 09:50:00,320,Aft_10122,88
Flt_40517,XGOB,AIZY,2025/02/06 07:55:00,2025/02/06 10:10:00,319,Aft_10079,131
Flt_40518,HMAL,XGOB,2025/02/06 07:55:00,2025/02/06 09:55:00,321,Aft_10127,106
Flt_40519,XGOB,JFWS,2025/02/06 08:00:00,2025/02/06 10:45:00,319,Aft_10120,177
Flt_40520,XGOB,CYBH,2025/02/06 08:00:00,2025/02/06 10:40:00,321,Aft_10138,152
Flt_40521,UQLN,NQQU,2025/02/06 08:00:00,2025/02/06 10:05:00,320,Aft_10076,120
Flt_40522,UQLN,MVFV,2025/02/06 08:00:00,2025/02/06 11:05:00,321,Aft_10006,169
Flt_40523,VTIR,OMLA,2025/02/06 08:05:00,2025/02/06 11:10:00,320,Aft_10099,173
Flt_40524,UQLN,WAVK,2025/02/06 08:05:00,2025/02/06 09:45:00,319,Aft_10100,96
Flt_40525,OEQY,XGOB,2025/02/06 08:05:00,2025/02/06 10:40:00,320,Aft_10037,145
Flt_40526,XGOB,YLXQ,2025/02/06 08:10:00,2025/02/06 10:00:00,319,Aft_10116,98
Flt_40527,XGOB,CXOJ,2025/02/06 08:10:00,2025/02/06 11:45:00,321,Aft_10155,214
Flt_40528,UQLN,JFWS,2025/02/06 08:15:00,2025/02/06 11:20:00,319,Aft_10058,199
Flt_40529,XGOB,VSBC,2025/02/06 08:15:00,2025/02/06 10:35:00,320,Aft_10044,136
Flt_40530,XGOB,XLXE,2025/02/06 08:15:00,2025/02/06 10:35:00,321,Aft_10132,133
Flt_40531,SNFR,CLVM,2025/02/06 08:15:00,2025/02/06 11:15:00,319,Aft_10108,186
Flt_40532,XGOB,CXOJ,2025/02/06 08:15:00,2025/02/06 11:40:00,321,Aft_10043,211
Flt_40533,SNFR,IXQM,2025/02/06 08:20:00,2025/02/06 11:30:00,320,Aft_10048,193
Flt_40534,CXOJ,QFGG,2025/02/06 08:20:00,2025/02/06 11:40:00,320,Aft_10157,197
Flt_40535,LXHP,XGOB,2025/02/06 08:20:00,2025/02/06 11:00:00,321,Aft_10119,178
Flt_40536,XGOB,ZCUA,2025/02/06 08:25:00,2025/02/06 10:45:00,320,Aft_10075,129
Flt_40537,XGOB,PADI,2025/02/06 08:25:00,2025/02/06 11:20:00,321,Aft_10115,147
Flt_40538,VBKF,PIEK,2025/02/06 08:25:00,2025/02/06 10:15:00,320,Aft_10137,100
Flt_40539,XGOB,JFWS,2025/02/06 08:30:00,2025/02/06 11:05:00,319,Aft_10019,175
Flt_40540,WZBQ,XGOB,2025/02/06 08:30:00,2025/02/06 11:35:00,320,Aft_10074,198
Flt_40541,XGOB,OSYY,2025/02/06 08:35:00,2025/02/06 10:40:00,321,Aft_10114,109
Flt_40542,XGOB,XBQP,2025/02/06 08:35:00,2025/02/06 11:20:00,319,Aft_10009,155
Flt_40543,XGOB,GGQY,2025/02/06 08:35:00,2025/02/06 11:15:00,320,Aft_10154,142
Flt_40544,XGOB,WQLS,2025/02/06 08:35:00,2025/02/06 10:00:00,319,Aft_10066,78
Flt_40545,XGOB,EYCX,2025/02/06 08:40:00,2025/02/06 10:45:00,319,Aft_10091,117
Flt_40546,MBMY,XNVE,2025/02/06 08:40:00,2025/02/06 10:50:00,321,Aft_10008,109
Flt_40547,DEPY,XGOB,2025/02/06 08:40:00,2025/02/06 10:15:00,320,Aft_10128,93
Flt_40548,GRIG,NJCK,2025/02/06 08:45:00,2025/02/06 10:25:00,320,Aft_10045,104
Flt_40549,XGOB,VORI,2025/02/06 08:45:00,2025/02/06 10:40:00,320,Aft_10111,96
Flt_40550,UQLN,FFJA,2025/02/06 08:45:00,2025/02/06 10:55:00,320,Aft_10054,110
Flt_40551,SNFR,GRIG,2025/02/06 08:50:00,2025/02/06 12:15:00,320,Aft_10007,216
Flt_40552,UQLN,OSYY,2025/02/06 08:55:00,2025/02/06 10:55:00,320,Aft_10150,108
Flt_40553,ZWIO,DEPY,2025/02/06 08:55:00,2025/02/06 11:05:00,321,Aft_10014,126
Flt_40554,XGOB,UUKJ,2025/02/06 09:00:00,2025/02/06 12:10:00,321,Aft_10151,199
Flt_40555,GRIG,LXHP,2025/02/06 09:00:00,2025/02/06 11:50:00,320,Aft_10028,168
Flt_40556,XGOB,FFJA,2025/02/06 09:00:00,2025/02/06 11:25:00,321,Aft_10003,129
Flt_40557,XGOB,NQQU,2025/02/06 09:00:00,2025/02/06 11:35:00,319,Aft_10112,140
Flt_40558,VTIR,CEUN,2025/02/06 09:00:00,2025/02/06 11:55:00,320,Aft_10039,165
Flt_40559,UQLN,AIZY,2025/02/06 09:00:00,2025/02/06 11:35:00,319,Aft_10131,150
Flt_40560,CXOJ,NMPZ,2025/02/06 09:05:00,2025/02/06 11:40:00,319,Aft_10136,145
Flt_40561,XGOB,HEYQ,2025/02/06 09:05:00,2025/02/06 11:45:00,321,Aft_10059,156
Flt_40562,XGOB,CEUN,2025/02/06 09:05:00,2025/02/06 11:20:00,320,Aft_10084,116
Flt_40563,XGOB,BVWV,2025/02/06 09:05:00,2025/02/06 11:00:00,319,Aft_10153,104
Flt_40564,EVWP,UQLN,2025/02/06 09:05:00,2025/02/06 11:40:00,320,Aft_10123,164
Flt_40565,XGOB,CKRF,2025/02/06 09:05:00,2025/02/06 13:15:00,320,Aft_10070,247
Flt_40566,VBKF,OEQY,2025/02/06 09:10:00,2025/02/06 11:55:00,320,Aft_10102,163
Flt_40567,XGOB,CKHG,2025/02/06 09:15:00,2025/02/06 12:30:00,320,Aft_10093,187
Flt_40568,XGOB,FRMU,2025/02/06 09:15:00,2025/02/06 11:40:00,321,Aft_10095,146
Flt_40569,XGOB,ERHL,2025/02/06 09:15:00,2025/02/06 11:05:00,320,Aft_10055,106
Flt_40570,XGOB,NQQU,2025/02/06 09:15:00,2025/02/06 11:50:00,321,Aft_10025,144
Flt_40571,IZUZ,XGOB,2025/02/06 09:15:00,2025/02/06 11:00:00,319,Aft_10069,102
Flt_40572,SNFR,XGOB,2025/02/06 09:15:00,2025/02/06 12:25:00,321,Aft_10041,208
Flt_40573,FRMU,XGOB,2025/02/06 09:20:00,2025/02/06 11:40:00,320,Aft_10124,155
Flt_40574,UQLN,PKEY,2025/02/06 09:25:00,2025/02/06 11:15:00,320,Aft_10056,119
Flt_40575,XGOB,GRIG,2025/02/06 09:25:00,2025/02/06 10:55:00,321,Aft_10149,81
Flt_40576,VTIR,NQQU,2025/02/06 09:25:00,2025/02/06 13:20:00,320,Aft_10049,220
Flt_40577,DDCZ,UQLN,2025/02/06 09:25:00,2025/02/06 11:55:00,320,Aft_10072,152
Flt_40578,SNFR,PIEK,2025/02/06 09:25:00,2025/02/06 12:30:00,320,Aft_10143,192
Flt_40579,XGOB,WZBQ,2025/02/06 09:30:00,2025/02/06 12:15:00,320,Aft_10113,138
Flt_40580,XGOB,MGVJ,2025/02/06 09:30:00,2025/02/06 11:50:00,321,Aft_10094,129
Flt_40581,FRMU,CLVM,2025/02/06 09:30:00,2025/02/06 11:50:00,320,Aft_10090,133
