id,depaAirport,arriAirport,td,ta
ddh_10674,XGOB,UQLN,2025/01/31 10:53:00,2025/01/31 13:02:00
ddh_10675,XGOB,UQLN,2025/02/01 10:53:00,2025/02/01 13:02:00
ddh_10676,XGOB,UQLN,2025/02/02 10:53:00,2025/02/02 13:02:00
ddh_10677,XGOB,UQLN,2025/02/03 10:53:00,2025/02/03 13:02:00
ddh_10678,XGOB,UQLN,2025/02/04 10:53:00,2025/02/04 13:02:00
ddh_10679,XGOB,UQLN,2025/02/05 10:53:00,2025/02/05 13:02:00
ddh_10680,XGOB,UQLN,2025/02/06 10:53:00,2025/02/06 13:02:00
ddh_10681,XGOB,UQLN,2025/02/07 10:53:00,2025/02/07 13:02:00
ddh_10682,XGOB,UQLN,2025/02/08 10:53:00,2025/02/08 13:02:00
ddh_10684,UQLN,XGOB,2025/01/31 16:05:00,2025/01/31 18:39:00
ddh_10685,UQLN,XGOB,2025/02/01 16:05:00,2025/02/01 18:39:00
ddh_10686,UQLN,XGOB,2025/02/02 16:05:00,2025/02/02 18:39:00
ddh_10687,UQLN,XGOB,2025/02/03 16:05:00,2025/02/03 18:39:00
ddh_10688,UQLN,XGOB,2025/02/04 16:05:00,2025/02/04 18:39:00
ddh_10689,UQLN,XGOB,2025/02/05 16:05:00,2025/02/05 18:39:00
ddh_10690,UQLN,XGOB,2025/02/06 16:05:00,2025/02/06 18:39:00
ddh_10691,UQLN,XGOB,2025/02/07 16:05:00,2025/02/07 18:39:00
ddh_10692,UQLN,XGOB,2025/02/08 16:05:00,2025/02/08 18:39:00
ddh_10694,XGOB,CLVM,2025/01/31 19:55:00,2025/01/31 21:16:00
ddh_10695,XGOB,CLVM,2025/02/01 19:55:00,2025/02/01 21:16:00
ddh_10696,XGOB,CLVM,2025/02/02 19:55:00,2025/02/02 21:16:00
ddh_10697,XGOB,CLVM,2025/02/03 19:55:00,2025/02/03 21:16:00
ddh_10698,XGOB,CLVM,2025/02/04 19:55:00,2025/02/04 21:16:00
ddh_10699,XGOB,CLVM,2025/02/05 19:55:00,2025/02/05 21:16:00
ddh_10700,XGOB,CLVM,2025/02/06 19:55:00,2025/02/06 21:16:00
ddh_10701,XGOB,CLVM,2025/02/07 19:55:00,2025/02/07 21:16:00
ddh_10702,XGOB,CLVM,2025/02/08 19:55:00,2025/02/08 21:16:00
ddh_10704,CLVM,XGOB,2025/01/31 18:36:00,2025/01/31 20:26:00
ddh_10705,CLVM,XGOB,2025/02/01 18:36:00,2025/02/01 20:26:00
ddh_10706,CLVM,XGOB,2025/02/02 18:36:00,2025/02/02 20:26:00
ddh_10707,CLVM,XGOB,2025/02/03 18:36:00,2025/02/03 20:26:00
ddh_10708,CLVM,XGOB,2025/02/04 18:36:00,2025/02/04 20:26:00
ddh_10709,CLVM,XGOB,2025/02/05 18:36:00,2025/02/05 20:26:00
ddh_10710,CLVM,XGOB,2025/02/06 18:36:00,2025/02/06 20:26:00
ddh_10711,CLVM,XGOB,2025/02/07 18:36:00,2025/02/07 20:26:00
ddh_10712,CLVM,XGOB,2025/02/08 18:36:00,2025/02/08 20:26:00
ddh_10714,XGOB,VBKF,2025/01/31 08:08:00,2025/01/31 12:05:00
ddh_10715,XGOB,VBKF,2025/02/01 08:08:00,2025/02/01 12:05:00
ddh_10716,XGOB,VBKF,2025/02/02 08:08:00,2025/02/02 12:05:00
ddh_10717,XGOB,VBKF,2025/02/03 08:08:00,2025/02/03 12:05:00
ddh_10718,XGOB,VBKF,2025/02/04 08:08:00,2025/02/04 12:05:00
ddh_10719,XGOB,VBKF,2025/02/05 08:08:00,2025/02/05 12:05:00
ddh_10720,XGOB,VBKF,2025/02/06 08:08:00,2025/02/06 12:05:00
ddh_10721,XGOB,VBKF,2025/02/07 08:08:00,2025/02/07 12:05:00
ddh_10722,XGOB,VBKF,2025/02/08 08:08:00,2025/02/08 12:05:00
ddh_10724,CLVM,XGOB,2025/01/31 17:16:00,2025/01/31 18:57:00
ddh_10725,CLVM,XGOB,2025/02/01 17:16:00,2025/02/01 18:57:00
ddh_10726,CLVM,XGOB,2025/02/02 17:16:00,2025/02/02 18:57:00
ddh_10727,CLVM,XGOB,2025/02/03 17:16:00,2025/02/03 18:57:00
ddh_10728,CLVM,XGOB,2025/02/04 17:16:00,2025/02/04 18:57:00
ddh_10729,CLVM,XGOB,2025/02/05 17:16:00,2025/02/05 18:57:00
ddh_10730,CLVM,XGOB,2025/02/06 17:16:00,2025/02/06 18:57:00
ddh_10731,CLVM,XGOB,2025/02/07 17:16:00,2025/02/07 18:57:00
ddh_10732,CLVM,XGOB,2025/02/08 17:16:00,2025/02/08 18:57:00
ddh_10734,GRIG,XGOB,2025/01/31 20:20:00,2025/01/31 21:35:00
ddh_10735,GRIG,XGOB,2025/02/01 20:20:00,2025/02/01 21:35:00
ddh_10736,GRIG,XGOB,2025/02/02 20:20:00,2025/02/02 21:35:00
ddh_10737,GRIG,XGOB,2025/02/03 20:20:00,2025/02/03 21:35:00
ddh_10738,GRIG,XGOB,2025/02/04 20:20:00,2025/02/04 21:35:00
ddh_10739,GRIG,XGOB,2025/02/05 20:20:00,2025/02/05 21:35:00
ddh_10740,GRIG,XGOB,2025/02/06 20:20:00,2025/02/06 21:35:00
ddh_10741,GRIG,XGOB,2025/02/07 20:20:00,2025/02/07 21:35:00
ddh_10742,GRIG,XGOB,2025/02/08 20:20:00,2025/02/08 21:35:00
ddh_10744,XGOB,VBKF,2025/01/31 18:43:00,2025/01/31 22:36:00
ddh_10745,XGOB,VBKF,2025/02/01 18:43:00,2025/02/01 22:36:00
ddh_10746,XGOB,VBKF,2025/02/02 18:43:00,2025/02/02 22:36:00
ddh_10747,XGOB,VBKF,2025/02/03 18:43:00,2025/02/03 22:36:00
ddh_10748,XGOB,VBKF,2025/02/04 18:43:00,2025/02/04 22:36:00
ddh_10749,XGOB,VBKF,2025/02/05 18:43:00,2025/02/05 22:36:00
ddh_10750,XGOB,VBKF,2025/02/06 18:43:00,2025/02/06 22:36:00
ddh_10751,XGOB,VBKF,2025/02/07 18:43:00,2025/02/07 22:36:00
ddh_10752,XGOB,VBKF,2025/02/08 18:43:00,2025/02/08 22:36:00
ddh_10754,CLVM,LMGE,2025/01/31 19:09:00,2025/01/31 20:51:00
ddh_10755,CLVM,LMGE,2025/02/01 19:09:00,2025/02/01 20:51:00
ddh_10756,CLVM,LMGE,2025/02/02 19:09:00,2025/02/02 20:51:00
ddh_10757,CLVM,LMGE,2025/02/03 19:09:00,2025/02/03 20:51:00
ddh_10758,CLVM,LMGE,2025/02/04 19:09:00,2025/02/04 20:51:00
ddh_10759,CLVM,LMGE,2025/02/05 19:09:00,2025/02/05 20:51:00
ddh_10760,CLVM,LMGE,2025/02/06 19:09:00,2025/02/06 20:51:00
ddh_10761,CLVM,LMGE,2025/02/07 19:09:00,2025/02/07 20:51:00
ddh_10762,CLVM,LMGE,2025/02/08 19:09:00,2025/02/08 20:51:00
ddh_10764,LMGE,UQLN,2025/01/31 15:20:00,2025/01/31 18:04:00
ddh_10765,LMGE,UQLN,2025/02/01 15:20:00,2025/02/01 18:04:00
ddh_10766,LMGE,UQLN,2025/02/02 15:20:00,2025/02/02 18:04:00
ddh_10767,LMGE,UQLN,2025/02/03 15:20:00,2025/02/03 18:04:00
ddh_10768,LMGE,UQLN,2025/02/04 15:20:00,2025/02/04 18:04:00
ddh_10769,LMGE,UQLN,2025/02/05 15:20:00,2025/02/05 18:04:00
ddh_10770,LMGE,UQLN,2025/02/06 15:20:00,2025/02/06 18:04:00
ddh_10771,LMGE,UQLN,2025/02/07 15:20:00,2025/02/07 18:04:00
ddh_10772,LMGE,UQLN,2025/02/08 15:20:00,2025/02/08 18:04:00
ddh_10774,UQLN,LMGE,2025/01/31 13:12:00,2025/01/31 15:13:00
ddh_10775,UQLN,LMGE,2025/02/01 13:12:00,2025/02/01 15:13:00
ddh_10776,UQLN,LMGE,2025/02/02 13:12:00,2025/02/02 15:13:00
ddh_10777,UQLN,LMGE,2025/02/03 13:12:00,2025/02/03 15:13:00
ddh_10778,UQLN,LMGE,2025/02/04 13:12:00,2025/02/04 15:13:00
ddh_10779,UQLN,LMGE,2025/02/05 13:12:00,2025/02/05 15:13:00
ddh_10780,UQLN,LMGE,2025/02/06 13:12:00,2025/02/06 15:13:00
ddh_10781,UQLN,LMGE,2025/02/07 13:12:00,2025/02/07 15:13:00
ddh_10782,UQLN,LMGE,2025/02/08 13:12:00,2025/02/08 15:13:00
ddh_10784,WZBQ,MBMY,2025/01/31 14:30:00,2025/01/31 18:50:00
ddh_10785,WZBQ,MBMY,2025/02/01 14:30:00,2025/02/01 18:50:00
ddh_10786,WZBQ,MBMY,2025/02/02 14:30:00,2025/02/02 18:50:00
ddh_10787,WZBQ,MBMY,2025/02/03 14:30:00,2025/02/03 18:50:00
ddh_10788,WZBQ,MBMY,2025/02/04 14:30:00,2025/02/04 18:50:00
ddh_10789,WZBQ,MBMY,2025/02/05 14:30:00,2025/02/05 18:50:00
ddh_10790,WZBQ,MBMY,2025/02/06 14:30:00,2025/02/06 18:50:00
ddh_10791,WZBQ,MBMY,2025/02/07 14:30:00,2025/02/07 18:50:00
ddh_10792,WZBQ,MBMY,2025/02/08 14:30:00,2025/02/08 18:50:00
ddh_10794,UQLN,XGOB,2025/01/31 23:00:00,2025/01/31 23:59:00
ddh_10795,UQLN,XGOB,2025/02/01 23:00:00,2025/02/01 23:59:00
ddh_10796,UQLN,XGOB,2025/02/02 23:00:00,2025/02/02 23:59:00
ddh_10797,UQLN,XGOB,2025/02/03 23:00:00,2025/02/03 23:59:00
ddh_10798,UQLN,XGOB,2025/02/04 23:00:00,2025/02/04 23:59:00
ddh_10799,UQLN,XGOB,2025/02/05 23:00:00,2025/02/05 23:59:00
ddh_10800,UQLN,XGOB,2025/02/06 23:00:00,2025/02/06 23:59:00
ddh_10801,UQLN,XGOB,2025/02/07 23:00:00,2025/02/07 23:59:00
ddh_10802,UQLN,XGOB,2025/02/08 23:00:00,2025/02/08 23:59:00
ddh_10804,LMGE,GRIG,2025/01/31 21:15:00,2025/01/31 22:30:00
ddh_10805,LMGE,GRIG,2025/02/01 21:15:00,2025/02/01 22:30:00
ddh_10806,LMGE,GRIG,2025/02/02 21:15:00,2025/02/02 22:30:00
ddh_10807,LMGE,GRIG,2025/02/03 21:15:00,2025/02/03 22:30:00
ddh_10808,LMGE,GRIG,2025/02/04 21:15:00,2025/02/04 22:30:00
ddh_10809,LMGE,GRIG,2025/02/05 21:15:00,2025/02/05 22:30:00
ddh_10810,LMGE,GRIG,2025/02/06 21:15:00,2025/02/06 22:30:00
ddh_10811,LMGE,GRIG,2025/02/07 21:15:00,2025/02/07 22:30:00
ddh_10812,LMGE,GRIG,2025/02/08 21:15:00,2025/02/08 22:30:00
ddh_10814,UQLN,XGOB,2025/01/31 20:28:00,2025/01/31 22:02:00
ddh_10815,UQLN,XGOB,2025/02/01 20:28:00,2025/02/01 22:02:00
ddh_10816,UQLN,XGOB,2025/02/02 20:28:00,2025/02/02 22:02:00
ddh_10817,UQLN,XGOB,2025/02/03 20:28:00,2025/02/03 22:02:00
ddh_10818,UQLN,XGOB,2025/02/04 20:28:00,2025/02/04 22:02:00
ddh_10819,UQLN,XGOB,2025/02/05 20:28:00,2025/02/05 22:02:00
ddh_10820,UQLN,XGOB,2025/02/06 20:28:00,2025/02/06 22:02:00
ddh_10821,UQLN,XGOB,2025/02/07 20:28:00,2025/02/07 22:02:00
ddh_10822,UQLN,XGOB,2025/02/08 20:28:00,2025/02/08 22:02:00
ddh_10824,XGOB,CLVM,2025/01/31 19:38:00,2025/01/31 21:00:00
ddh_10825,XGOB,CLVM,2025/02/01 19:38:00,2025/02/01 21:00:00
ddh_10826,XGOB,CLVM,2025/02/02 19:38:00,2025/02/02 21:00:00
ddh_10827,XGOB,CLVM,2025/02/03 19:38:00,2025/02/03 21:00:00
ddh_10828,XGOB,CLVM,2025/02/04 19:38:00,2025/02/04 21:00:00
ddh_10829,XGOB,CLVM,2025/02/05 19:38:00,2025/02/05 21:00:00
ddh_10830,XGOB,CLVM,2025/02/06 19:38:00,2025/02/06 21:00:00
ddh_10831,XGOB,CLVM,2025/02/07 19:38:00,2025/02/07 21:00:00
ddh_10832,XGOB,CLVM,2025/02/08 19:38:00,2025/02/08 21:00:00
ddh_10834,CLVM,XGOB,2025/01/31 18:46:00,2025/01/31 20:22:00
ddh_10835,CLVM,XGOB,2025/02/01 18:46:00,2025/02/01 20:22:00
ddh_10836,CLVM,XGOB,2025/02/02 18:46:00,2025/02/02 20:22:00
ddh_10837,CLVM,XGOB,2025/02/03 18:46:00,2025/02/03 20:22:00
ddh_10838,CLVM,XGOB,2025/02/04 18:46:00,2025/02/04 20:22:00
ddh_10839,CLVM,XGOB,2025/02/05 18:46:00,2025/02/05 20:22:00
ddh_10840,CLVM,XGOB,2025/02/06 18:46:00,2025/02/06 20:22:00
ddh_10841,CLVM,XGOB,2025/02/07 18:46:00,2025/02/07 20:22:00
ddh_10842,CLVM,XGOB,2025/02/08 18:46:00,2025/02/08 20:22:00
ddh_10844,XGOB,CLVM,2025/01/31 18:25:00,2025/01/31 19:42:00
ddh_10845,XGOB,CLVM,2025/02/01 18:25:00,2025/02/01 19:42:00
ddh_10846,XGOB,CLVM,2025/02/02 18:25:00,2025/02/02 19:42:00
ddh_10847,XGOB,CLVM,2025/02/03 18:25:00,2025/02/03 19:42:00
ddh_10848,XGOB,CLVM,2025/02/04 18:25:00,2025/02/04 19:42:00
ddh_10849,XGOB,CLVM,2025/02/05 18:25:00,2025/02/05 19:42:00
ddh_10850,XGOB,CLVM,2025/02/06 18:25:00,2025/02/06 19:42:00
ddh_10851,XGOB,CLVM,2025/02/07 18:25:00,2025/02/07 19:42:00
ddh_10852,XGOB,CLVM,2025/02/08 18:25:00,2025/02/08 19:42:00
ddh_10854,CLVM,XGOB,2025/01/31 18:36:00,2025/01/31 20:05:00
ddh_10855,CLVM,XGOB,2025/02/01 18:36:00,2025/02/01 20:05:00
ddh_10856,CLVM,XGOB,2025/02/02 18:36:00,2025/02/02 20:05:00
ddh_10857,CLVM,XGOB,2025/02/03 18:36:00,2025/02/03 20:05:00
ddh_10858,CLVM,XGOB,2025/02/04 18:36:00,2025/02/04 20:05:00
ddh_10859,CLVM,XGOB,2025/02/05 18:36:00,2025/02/05 20:05:00
ddh_10860,CLVM,XGOB,2025/02/06 18:36:00,2025/02/06 20:05:00
ddh_10861,CLVM,XGOB,2025/02/07 18:36:00,2025/02/07 20:05:00
ddh_10862,CLVM,XGOB,2025/02/08 18:36:00,2025/02/08 20:05:00
ddh_10864,XGOB,CLVM,2025/01/31 18:19:00,2025/01/31 19:30:00
ddh_10865,XGOB,CLVM,2025/02/01 18:19:00,2025/02/01 19:30:00
ddh_10866,XGOB,CLVM,2025/02/02 18:19:00,2025/02/02 19:30:00
ddh_10867,XGOB,CLVM,2025/02/03 18:19:00,2025/02/03 19:30:00
ddh_10868,XGOB,CLVM,2025/02/04 18:19:00,2025/02/04 19:30:00
ddh_10869,XGOB,CLVM,2025/02/05 18:19:00,2025/02/05 19:30:00
ddh_10870,XGOB,CLVM,2025/02/06 18:19:00,2025/02/06 19:30:00
ddh_10871,XGOB,CLVM,2025/02/07 18:19:00,2025/02/07 19:30:00
ddh_10872,XGOB,CLVM,2025/02/08 18:19:00,2025/02/08 19:30:00
ddh_10874,XGOB,UQLN,2025/01/31 09:09:00,2025/01/31 11:23:00
ddh_10875,XGOB,UQLN,2025/02/01 09:09:00,2025/02/01 11:23:00
ddh_10876,XGOB,UQLN,2025/02/02 09:09:00,2025/02/02 11:23:00
ddh_10877,XGOB,UQLN,2025/02/03 09:09:00,2025/02/03 11:23:00
ddh_10878,XGOB,UQLN,2025/02/04 09:09:00,2025/02/04 11:23:00
ddh_10879,XGOB,UQLN,2025/02/05 09:09:00,2025/02/05 11:23:00
ddh_10880,XGOB,UQLN,2025/02/06 09:09:00,2025/02/06 11:23:00
ddh_10881,XGOB,UQLN,2025/02/07 09:09:00,2025/02/07 11:23:00
ddh_10882,XGOB,UQLN,2025/02/08 09:09:00,2025/02/08 11:23:00
ddh_10884,UQLN,XGOB,2025/01/31 11:37:00,2025/01/31 13:08:00
ddh_10885,UQLN,XGOB,2025/02/01 11:37:00,2025/02/01 13:08:00
ddh_10886,UQLN,XGOB,2025/02/02 11:37:00,2025/02/02 13:08:00
ddh_10887,UQLN,XGOB,2025/02/03 11:37:00,2025/02/03 13:08:00
ddh_10888,UQLN,XGOB,2025/02/04 11:37:00,2025/02/04 13:08:00
ddh_10889,UQLN,XGOB,2025/02/05 11:37:00,2025/02/05 13:08:00
ddh_10890,UQLN,XGOB,2025/02/06 11:37:00,2025/02/06 13:08:00
ddh_10891,UQLN,XGOB,2025/02/07 11:37:00,2025/02/07 13:08:00
ddh_10892,UQLN,XGOB,2025/02/08 11:37:00,2025/02/08 13:08:00
ddh_10894,VBKF,XGOB,2025/01/31 09:56:00,2025/01/31 13:44:00
ddh_10895,VBKF,XGOB,2025/02/01 09:56:00,2025/02/01 13:44:00
ddh_10896,VBKF,XGOB,2025/02/02 09:56:00,2025/02/02 13:44:00
ddh_10897,VBKF,XGOB,2025/02/03 09:56:00,2025/02/03 13:44:00
ddh_10898,VBKF,XGOB,2025/02/04 09:56:00,2025/02/04 13:44:00
ddh_10899,VBKF,XGOB,2025/02/05 09:56:00,2025/02/05 13:44:00
ddh_10900,VBKF,XGOB,2025/02/06 09:56:00,2025/02/06 13:44:00
ddh_10901,VBKF,XGOB,2025/02/07 09:56:00,2025/02/07 13:44:00
ddh_10902,VBKF,XGOB,2025/02/08 09:56:00,2025/02/08 13:44:00
ddh_10904,CLVM,XGOB,2025/01/31 19:04:00,2025/01/31 20:21:00
ddh_10905,CLVM,XGOB,2025/02/01 19:04:00,2025/02/01 20:21:00
ddh_10906,CLVM,XGOB,2025/02/02 19:04:00,2025/02/02 20:21:00
ddh_10907,CLVM,XGOB,2025/02/03 19:04:00,2025/02/03 20:21:00
ddh_10908,CLVM,XGOB,2025/02/04 19:04:00,2025/02/04 20:21:00
ddh_10909,CLVM,XGOB,2025/02/05 19:04:00,2025/02/05 20:21:00
ddh_10910,CLVM,XGOB,2025/02/06 19:04:00,2025/02/06 20:21:00
ddh_10911,CLVM,XGOB,2025/02/07 19:04:00,2025/02/07 20:21:00
ddh_10912,CLVM,XGOB,2025/02/08 19:04:00,2025/02/08 20:21:00
ddh_10914,CXOJ,UQLN,2025/01/31 09:15:00,2025/01/31 13:10:00
ddh_10915,CXOJ,UQLN,2025/02/01 09:15:00,2025/02/01 13:10:00
ddh_10916,CXOJ,UQLN,2025/02/02 09:15:00,2025/02/02 13:10:00
ddh_10917,CXOJ,UQLN,2025/02/03 09:15:00,2025/02/03 13:10:00
ddh_10918,CXOJ,UQLN,2025/02/04 09:15:00,2025/02/04 13:10:00
ddh_10919,CXOJ,UQLN,2025/02/05 09:15:00,2025/02/05 13:10:00
ddh_10920,CXOJ,UQLN,2025/02/06 09:15:00,2025/02/06 13:10:00
ddh_10921,CXOJ,UQLN,2025/02/07 09:15:00,2025/02/07 13:10:00
ddh_10922,CXOJ,UQLN,2025/02/08 09:15:00,2025/02/08 13:10:00
ddh_10924,LMGE,HMAL,2025/01/31 11:05:00,2025/01/31 12:55:00
ddh_10925,LMGE,HMAL,2025/02/01 11:05:00,2025/02/01 12:55:00
ddh_10926,LMGE,HMAL,2025/02/02 11:05:00,2025/02/02 12:55:00
ddh_10927,LMGE,HMAL,2025/02/03 11:05:00,2025/02/03 12:55:00
ddh_10928,LMGE,HMAL,2025/02/04 11:05:00,2025/02/04 12:55:00
ddh_10929,LMGE,HMAL,2025/02/05 11:05:00,2025/02/05 12:55:00
ddh_10930,LMGE,HMAL,2025/02/06 11:05:00,2025/02/06 12:55:00
ddh_10931,LMGE,HMAL,2025/02/07 11:05:00,2025/02/07 12:55:00
ddh_10932,LMGE,HMAL,2025/02/08 11:05:00,2025/02/08 12:55:00
ddh_10934,UQLN,XGOB,2025/01/31 09:39:00,2025/01/31 10:58:00
ddh_10935,UQLN,XGOB,2025/02/01 09:39:00,2025/02/01 10:58:00
ddh_10936,UQLN,XGOB,2025/02/02 09:39:00,2025/02/02 10:58:00
ddh_10937,UQLN,XGOB,2025/02/03 09:39:00,2025/02/03 10:58:00
ddh_10938,UQLN,XGOB,2025/02/04 09:39:00,2025/02/04 10:58:00
ddh_10939,UQLN,XGOB,2025/02/05 09:39:00,2025/02/05 10:58:00
ddh_10940,UQLN,XGOB,2025/02/06 09:39:00,2025/02/06 10:58:00
ddh_10941,UQLN,XGOB,2025/02/07 09:39:00,2025/02/07 10:58:00
ddh_10942,UQLN,XGOB,2025/02/08 09:39:00,2025/02/08 10:58:00
ddh_10944,XGOB,CLVM,2025/01/31 16:03:00,2025/01/31 17:40:00
ddh_10945,XGOB,CLVM,2025/02/01 16:03:00,2025/02/01 17:40:00
ddh_10946,XGOB,CLVM,2025/02/02 16:03:00,2025/02/02 17:40:00
ddh_10947,XGOB,CLVM,2025/02/03 16:03:00,2025/02/03 17:40:00
ddh_10948,XGOB,CLVM,2025/02/04 16:03:00,2025/02/04 17:40:00
ddh_10949,XGOB,CLVM,2025/02/05 16:03:00,2025/02/05 17:40:00
ddh_10950,XGOB,CLVM,2025/02/06 16:03:00,2025/02/06 17:40:00
ddh_10951,XGOB,CLVM,2025/02/07 16:03:00,2025/02/07 17:40:00
ddh_10952,XGOB,CLVM,2025/02/08 16:03:00,2025/02/08 17:40:00
ddh_10954,XGOB,GRIG,2025/01/31 19:55:00,2025/01/31 21:30:00
ddh_10955,XGOB,GRIG,2025/02/01 19:55:00,2025/02/01 21:30:00
ddh_10956,XGOB,GRIG,2025/02/02 19:55:00,2025/02/02 21:30:00
ddh_10957,XGOB,GRIG,2025/02/03 19:55:00,2025/02/03 21:30:00
ddh_10958,XGOB,GRIG,2025/02/04 19:55:00,2025/02/04 21:30:00
ddh_10959,XGOB,GRIG,2025/02/05 19:55:00,2025/02/05 21:30:00
ddh_10960,XGOB,GRIG,2025/02/06 19:55:00,2025/02/06 21:30:00
ddh_10961,XGOB,GRIG,2025/02/07 19:55:00,2025/02/07 21:30:00
ddh_10962,XGOB,GRIG,2025/02/08 19:55:00,2025/02/08 21:30:00
ddh_10964,XGOB,CLVM,2025/01/31 15:04:00,2025/01/31 16:26:00
ddh_10965,XGOB,CLVM,2025/02/01 15:04:00,2025/02/01 16:26:00
ddh_10966,XGOB,CLVM,2025/02/02 15:04:00,2025/02/02 16:26:00
ddh_10967,XGOB,CLVM,2025/02/03 15:04:00,2025/02/03 16:26:00
ddh_10968,XGOB,CLVM,2025/02/04 15:04:00,2025/02/04 16:26:00
ddh_10969,XGOB,CLVM,2025/02/05 15:04:00,2025/02/05 16:26:00
ddh_10970,XGOB,CLVM,2025/02/06 15:04:00,2025/02/06 16:26:00
ddh_10971,XGOB,CLVM,2025/02/07 15:04:00,2025/02/07 16:26:00
ddh_10972,XGOB,CLVM,2025/02/08 15:04:00,2025/02/08 16:26:00
ddh_10974,GRIG,CEUN,2025/01/31 14:05:00,2025/01/31 16:45:00
ddh_10975,GRIG,CEUN,2025/02/01 14:05:00,2025/02/01 16:45:00
ddh_10976,GRIG,CEUN,2025/02/02 14:05:00,2025/02/02 16:45:00
ddh_10977,GRIG,CEUN,2025/02/03 14:05:00,2025/02/03 16:45:00
ddh_10978,GRIG,CEUN,2025/02/04 14:05:00,2025/02/04 16:45:00
ddh_10979,GRIG,CEUN,2025/02/05 14:05:00,2025/02/05 16:45:00
ddh_10980,GRIG,CEUN,2025/02/06 14:05:00,2025/02/06 16:45:00
ddh_10981,GRIG,CEUN,2025/02/07 14:05:00,2025/02/07 16:45:00
ddh_10982,GRIG,CEUN,2025/02/08 14:05:00,2025/02/08 16:45:00
ddh_10984,UQLN,LMGE,2025/01/31 17:00:00,2025/01/31 18:24:00
ddh_10985,UQLN,LMGE,2025/02/01 17:00:00,2025/02/01 18:24:00
ddh_10986,UQLN,LMGE,2025/02/02 17:00:00,2025/02/02 18:24:00
ddh_10987,UQLN,LMGE,2025/02/03 17:00:00,2025/02/03 18:24:00
ddh_10988,UQLN,LMGE,2025/02/04 17:00:00,2025/02/04 18:24:00
ddh_10989,UQLN,LMGE,2025/02/05 17:00:00,2025/02/05 18:24:00
ddh_10990,UQLN,LMGE,2025/02/06 17:00:00,2025/02/06 18:24:00
ddh_10991,UQLN,LMGE,2025/02/07 17:00:00,2025/02/07 18:24:00
ddh_10992,UQLN,LMGE,2025/02/08 17:00:00,2025/02/08 18:24:00
ddh_10994,LMGE,UQLN,2025/01/31 08:39:00,2025/01/31 11:18:00
ddh_10995,LMGE,UQLN,2025/02/01 08:39:00,2025/02/01 11:18:00
ddh_10996,LMGE,UQLN,2025/02/02 08:39:00,2025/02/02 11:18:00
ddh_10997,LMGE,UQLN,2025/02/03 08:39:00,2025/02/03 11:18:00
ddh_10998,LMGE,UQLN,2025/02/04 08:39:00,2025/02/04 11:18:00
ddh_10999,LMGE,UQLN,2025/02/05 08:39:00,2025/02/05 11:18:00
ddh_11000,LMGE,UQLN,2025/02/06 08:39:00,2025/02/06 11:18:00
ddh_11001,LMGE,UQLN,2025/02/07 08:39:00,2025/02/07 11:18:00
ddh_11002,LMGE,UQLN,2025/02/08 08:39:00,2025/02/08 11:18:00
ddh_11004,UQLN,LMGE,2025/01/31 19:21:00,2025/01/31 21:27:00
ddh_11005,UQLN,LMGE,2025/02/01 19:21:00,2025/02/01 21:27:00
ddh_11006,UQLN,LMGE,2025/02/02 19:21:00,2025/02/02 21:27:00
ddh_11007,UQLN,LMGE,2025/02/03 19:21:00,2025/02/03 21:27:00
ddh_11008,UQLN,LMGE,2025/02/04 19:21:00,2025/02/04 21:27:00
ddh_11009,UQLN,LMGE,2025/02/05 19:21:00,2025/02/05 21:27:00
ddh_11010,UQLN,LMGE,2025/02/06 19:21:00,2025/02/06 21:27:00
ddh_11011,UQLN,LMGE,2025/02/07 19:21:00,2025/02/07 21:27:00
ddh_11012,UQLN,LMGE,2025/02/08 19:21:00,2025/02/08 21:27:00
ddh_11014,XGOB,UQLN,2025/01/31 18:18:00,2025/01/31 21:28:00
ddh_11015,XGOB,UQLN,2025/02/01 18:18:00,2025/02/01 21:28:00
ddh_11016,XGOB,UQLN,2025/02/02 18:18:00,2025/02/02 21:28:00
ddh_11017,XGOB,UQLN,2025/02/03 18:18:00,2025/02/03 21:28:00
ddh_11018,XGOB,UQLN,2025/02/04 18:18:00,2025/02/04 21:28:00
ddh_11019,XGOB,UQLN,2025/02/05 18:18:00,2025/02/05 21:28:00
ddh_11020,XGOB,UQLN,2025/02/06 18:18:00,2025/02/06 21:28:00
ddh_11021,XGOB,UQLN,2025/02/07 18:18:00,2025/02/07 21:28:00
ddh_11022,XGOB,UQLN,2025/02/08 18:18:00,2025/02/08 21:28:00
ddh_11024,UQLN,XGOB,2025/01/31 13:03:00,2025/01/31 15:02:00
ddh_11025,UQLN,XGOB,2025/02/01 13:03:00,2025/02/01 15:02:00
ddh_11026,UQLN,XGOB,2025/02/02 13:03:00,2025/02/02 15:02:00
ddh_11027,UQLN,XGOB,2025/02/03 13:03:00,2025/02/03 15:02:00
ddh_11028,UQLN,XGOB,2025/02/04 13:03:00,2025/02/04 15:02:00
ddh_11029,UQLN,XGOB,2025/02/05 13:03:00,2025/02/05 15:02:00
ddh_11030,UQLN,XGOB,2025/02/06 13:03:00,2025/02/06 15:02:00
ddh_11031,UQLN,XGOB,2025/02/07 13:03:00,2025/02/07 15:02:00
ddh_11032,UQLN,XGOB,2025/02/08 13:03:00,2025/02/08 15:02:00
