id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_15896,DQBQ,UTFU,2025/1/4 16:25,2025/1/4 19:25,320,AFT_10006,167
Flt_15897,TLRK,XALQ,2025/1/4 16:25,2025/1/4 18:10,320,AFT_10018,95
Flt_15898,TJFR,JTZV,2025/1/4 16:25,2025/1/4 19:10,320,AFT_10152,162
Flt_15899,PERX,DULL,2025/1/4 16:30,2025/1/4 18:45,320,AFT_10104,129
Flt_15900,LCYY,JTZV,2025/1/4 16:30,2025/1/4 19:55,321,AFT_10121,212
Flt_15901,JTZV,VEYC,2025/1/4 16:30,2025/1/4 17:30,320,AFT_10060,68
Flt_15902,LSYF,JTZV,2025/1/4 16:35,2025/1/4 18:45,319,AFT_10071,125
Flt_15903,ZOEV,ZFTY,2025/1/4 16:40,2025/1/4 20:40,320,AFT_10082,227
Flt_15904,XCDO,AJDW,2025/1/4 16:40,2025/1/4 19:35,320,AFT_10004,170
Flt_15905,XALQ,WGZL,2025/1/4 16:40,2025/1/4 18:40,321,AFT_10074,118
Flt_15906,WJBU,TJFR,2025/1/4 16:40,2025/1/4 18:55,320,AFT_10108,126
Flt_15907,DULL,EEJN,2025/1/4 16:40,2025/1/4 18:00,319,AFT_10087,82
Flt_15908,CFEV,XALQ,2025/1/4 16:40,2025/1/4 19:10,319,AFT_10096,144
Flt_15909,JTZV,KXUZ,2025/1/4 16:45,2025/1/4 19:05,321,AFT_10141,132
Flt_15910,MEEP,XALQ,2025/1/4 16:45,2025/1/4 18:55,320,AFT_10024,135
Flt_15911,MEEP,PNOJ,2025/1/4 16:45,2025/1/4 18:55,320,AFT_10037,145
Flt_15912,JTZV,WAQQ,2025/1/4 16:50,2025/1/4 19:15,321,AFT_10003,134
Flt_15913,GCFX,DIZB,2025/1/4 16:50,2025/1/4 19:00,320,AFT_10131,113
Flt_15914,PERX,DJQK,2025/1/4 16:50,2025/1/4 18:55,321,AFT_10027,123
Flt_15915,CGHU,LCYY,2025/1/4 16:50,2025/1/4 20:10,321,AFT_10070,179
Flt_15916,ZFTY,XALQ,2025/1/4 16:50,2025/1/4 20:00,320,AFT_10102,161
Flt_15917,UXIL,JTZV,2025/1/4 16:50,2025/1/4 18:35,319,AFT_10100,87
Flt_15918,JTZV,WGZL,2025/1/4 16:55,2025/1/4 19:05,319,AFT_10059,118
Flt_15919,JTZV,ZMZW,2025/1/4 16:55,2025/1/4 19:35,321,AFT_10084,150
Flt_15920,ZBRM,YELV,2025/1/4 16:55,2025/1/4 19:35,319,AFT_10079,144
Flt_15921,KXUZ,JTZV,2025/1/4 16:55,2025/1/4 20:00,320,AFT_10122,175
Flt_15922,XCDO,KHPY,2025/1/4 17:00,2025/1/4 19:50,320,AFT_10020,189
Flt_15923,JTZV,DJQK,2025/1/4 17:00,2025/1/4 19:40,320,AFT_10138,143
Flt_15924,PVTT,JTZV,2025/1/4 17:00,2025/1/4 21:30,321,AFT_10016,272
Flt_15925,SEWU,JTZV,2025/1/4 17:00,2025/1/4 21:00,319,AFT_10151,225
Flt_15926,JTZV,EFIK,2025/1/4 17:05,2025/1/4 19:25,320,AFT_10126,152
Flt_15927,XALQ,SSNS,2025/1/4 17:05,2025/1/4 18:55,321,AFT_10094,109
Flt_15928,JTZV,RXPU,2025/1/4 17:05,2025/1/4 19:30,321,AFT_10065,145
Flt_15929,KHPY,XALQ,2025/1/4 17:05,2025/1/4 19:20,319,AFT_10056,111
Flt_15930,MEEP,JTZV,2025/1/4 17:10,2025/1/4 19:30,319,AFT_10142,159
Flt_15931,MOXE,ZFTY,2025/1/4 17:15,2025/1/4 19:55,320,AFT_10101,153
Flt_15932,JTZV,KHPY,2025/1/4 17:15,2025/1/4 19:15,321,AFT_10015,111
Flt_15933,WDWO,XCDO,2025/1/4 17:15,2025/1/4 20:10,320,AFT_10040,179
Flt_15934,JTZV,XTHX,2025/1/4 17:20,2025/1/4 18:50,321,AFT_10105,89
Flt_15935,IGVH,JPZC,2025/1/4 17:20,2025/1/4 20:15,320,AFT_10146,179
Flt_15936,VNDG,OQIB,2025/1/4 17:20,2025/1/4 18:30,321,AFT_10099,66
Flt_15937,PADO,ZOEV,2025/1/4 17:25,2025/1/4 19:10,320,AFT_10148,91
Flt_15938,JTZV,ZFTY,2025/1/4 17:30,2025/1/4 20:15,321,AFT_10124,153
Flt_15939,IGVH,PERX,2025/1/4 17:30,2025/1/4 20:45,320,AFT_10045,211
Flt_15940,TJFR,IGVH,2025/1/4 17:30,2025/1/4 20:45,320,AFT_10014,180
Flt_15941,NUHU,JTZV,2025/1/4 17:35,2025/1/4 19:15,320,AFT_10072,96
Flt_15942,ZFTY,JTZV,2025/1/4 17:40,2025/1/4 21:00,321,AFT_10032,173
Flt_15943,PERX,JTZV,2025/1/4 17:45,2025/1/4 21:00,321,AFT_10029,177
Flt_15944,DIZB,CGHU,2025/1/4 17:45,2025/1/4 20:15,320,AFT_10103,130
Flt_15945,YELV,MEEP,2025/1/4 17:50,2025/1/4 20:30,320,AFT_10086,145
Flt_15946,JTZV,LBMY,2025/1/4 17:50,2025/1/4 19:45,321,AFT_10120,100
Flt_15947,UNUN,XALQ,2025/1/4 17:50,2025/1/4 21:55,321,AFT_10089,220
Flt_15948,QKWB,JTZV,2025/1/4 17:50,2025/1/4 21:05,319,AFT_10097,185
Flt_15949,IRVV,UTFU,2025/1/4 17:55,2025/1/4 20:10,321,AFT_10025,130
Flt_15950,GSWW,WJBU,2025/1/4 17:55,2025/1/4 20:10,321,AFT_10013,113
Flt_15951,DJQK,PNOJ,2025/1/4 17:55,2025/1/4 21:10,320,AFT_10026,188
Flt_15952,SSNS,SZVM,2025/1/4 17:55,2025/1/4 20:00,320,AFT_10055,120
Flt_15953,WGZL,XALQ,2025/1/4 18:00,2025/1/4 20:05,320,AFT_10061,126
Flt_15954,AWPD,JTZV,2025/1/4 18:00,2025/1/4 22:10,320,AFT_10062,224
Flt_15955,UNUN,JTZV,2025/1/4 18:00,2025/1/4 21:45,320,AFT_10028,191
Flt_15956,JTZV,TLRK,2025/1/4 18:05,2025/1/4 20:10,321,AFT_10149,108
Flt_15957,JTZV,YELV,2025/1/4 18:05,2025/1/4 20:35,321,AFT_10095,148
Flt_15958,JXKD,DIZB,2025/1/4 18:05,2025/1/4 21:35,320,AFT_10011,206
Flt_15959,IGVH,LCYY,2025/1/4 18:05,2025/1/4 21:00,320,AFT_10106,186
Flt_15960,TKCE,JTZV,2025/1/4 18:05,2025/1/4 22:00,320,AFT_10112,206
Flt_15961,DIZB,WDWO,2025/1/4 18:10,2025/1/4 20:15,320,AFT_10022,115
Flt_15962,LBMY,CGHU,2025/1/4 18:10,2025/1/4 21:30,320,AFT_10051,192
Flt_15963,JTZV,KIJU,2025/1/4 18:15,2025/1/4 20:20,321,AFT_10118,112
Flt_15964,WGZL,CHCY,2025/1/4 18:15,2025/1/4 20:25,320,AFT_10081,121
Flt_15965,ZGGH,SGXO,2025/1/4 18:15,2025/1/4 21:00,319,AFT_10133,164
Flt_15966,WDWO,UNUN,2025/1/4 18:15,2025/1/4 21:55,320,AFT_10111,212
Flt_15967,TLRK,JTZV,2025/1/4 18:20,2025/1/4 20:00,321,AFT_10052,114
Flt_15968,GCFX,UNUN,2025/1/4 18:20,2025/1/4 21:50,320,AFT_10140,215
Flt_15969,QFKO,UNUN,2025/1/4 18:20,2025/1/4 20:55,319,AFT_10116,149
Flt_15970,JTZV,EJUF,2025/1/4 18:35,2025/1/4 23:20,321,AFT_10136,266
Flt_15971,ZBRM,ZFTY,2025/1/4 18:35,2025/1/4 21:10,320,AFT_10058,165
Flt_15972,XCDO,YELV,2025/1/4 18:35,2025/1/4 21:35,321,AFT_10068,195
Flt_15973,WDWO,LCYY,2025/1/4 18:35,2025/1/4 20:55,319,AFT_10049,126
Flt_15974,YNHL,JTZV,2025/1/4 18:40,2025/1/4 21:20,321,AFT_10135,166
Flt_15975,RXPU,JTZV,2025/1/4 18:40,2025/1/4 21:50,321,AFT_10114,181
Flt_15976,JTZV,WGZL,2025/1/4 18:45,2025/1/4 21:15,321,AFT_10048,127
Flt_15977,EEJN,DULL,2025/1/4 18:45,2025/1/4 20:30,319,AFT_10087,84
Flt_15978,JTZV,SVBC,2025/1/4 18:45,2025/1/4 21:00,319,AFT_10076,128
Flt_15979,LCYY,XALQ,2025/1/4 18:45,2025/1/4 22:15,320,AFT_10002,176
Flt_15980,SSNS,JTZV,2025/1/4 18:45,2025/1/4 21:45,321,AFT_10005,166
Flt_15981,OZOS,XALQ,2025/1/4 18:55,2025/1/4 22:15,321,AFT_10154,165
Flt_15982,YELV,JTZV,2025/1/4 18:55,2025/1/4 22:20,321,AFT_10036,180
Flt_15983,JTZV,LRNO,2025/1/4 19:00,2025/1/4 21:00,320,AFT_10012,108
Flt_15984,JTZV,IQOA,2025/1/4 19:00,2025/1/4 21:25,321,AFT_10021,130
Flt_15985,JTZV,TJFR,2025/1/4 19:00,2025/1/4 21:15,320,AFT_10088,133
Flt_15986,JTZV,UNUN,2025/1/4 19:00,2025/1/4 22:45,320,AFT_10044,213
Flt_15987,XALQ,ZOEV,2025/1/4 19:05,2025/1/4 21:30,320,AFT_10090,133
Flt_15988,KHPY,IGVH,2025/1/4 19:05,2025/1/4 22:05,320,AFT_10041,152
Flt_15989,WDWO,CGHU,2025/1/4 19:05,2025/1/4 22:15,321,AFT_10038,188
Flt_15990,JTZV,JNLE,2025/1/4 19:10,2025/1/4 21:10,319,AFT_10153,124
Flt_15991,JTZV,MJTP,2025/1/4 19:10,2025/1/4 20:50,320,AFT_10083,94
Flt_15992,SVBC,ZOEV,2025/1/4 19:10,2025/1/4 21:00,321,AFT_10017,113
Flt_15993,ZNIR,JTZV,2025/1/4 19:10,2025/1/4 22:20,321,AFT_10085,177
Flt_15994,SSNS,CGHU,2025/1/4 19:10,2025/1/4 22:00,320,AFT_10123,150
Flt_15995,JTZV,YELV,2025/1/4 19:15,2025/1/4 21:50,321,AFT_10137,141
Flt_15996,GYYK,JTZV,2025/1/4 19:15,2025/1/4 22:50,321,AFT_10019,212
Flt_15997,OQIB,JTZV,2025/1/4 19:15,2025/1/4 22:35,321,AFT_10099,183
Flt_15998,XALQ,KXUZ,2025/1/4 19:20,2025/1/4 21:25,320,AFT_10018,111
Flt_15999,JTZV,KXUZ,2025/1/4 19:20,2025/1/4 21:40,321,AFT_10107,127
Flt_16000,JTZV,JXKD,2025/1/4 19:20,2025/1/4 21:10,319,AFT_10091,102
Flt_16001,ZMZW,XALQ,2025/1/4 19:20,2025/1/4 22:30,319,AFT_10046,156
Flt_16002,CGHU,JTZV,2025/1/4 19:20,2025/1/5 0:05,320,AFT_10031,255
Flt_16003,OJAV,JTZV,2025/1/4 19:20,2025/1/4 21:55,320,AFT_10067,148
Flt_16004,JTZV,MEEP,2025/1/4 19:30,2025/1/4 21:45,319,AFT_10100,115
Flt_16005,CFEV,JTZV,2025/1/4 19:30,2025/1/4 21:25,319,AFT_10093,119
Flt_16006,XALQ,GSWW,2025/1/4 19:35,2025/1/4 21:15,320,AFT_10050,104
Flt_16007,VNDG,XALQ,2025/1/4 19:35,2025/1/4 22:50,319,AFT_10109,189
Flt_16008,XTHX,JTZV,2025/1/4 19:35,2025/1/4 21:20,321,AFT_10105,92
Flt_16009,CHCY,JTZV,2025/1/4 19:35,2025/1/4 22:40,320,AFT_10053,182
Flt_16010,VAYQ,JTZV,2025/1/4 19:40,2025/1/4 23:30,320,AFT_10066,207
Flt_16011,ZFTY,JTZV,2025/1/4 19:40,2025/1/4 22:40,320,AFT_10077,153
Flt_16012,DJQK,PERX,2025/1/4 19:45,2025/1/4 21:55,321,AFT_10027,130
Flt_16013,PNOJ,MEEP,2025/1/4 19:45,2025/1/4 21:45,320,AFT_10037,106
Flt_16014,DULL,LRNO,2025/1/4 19:45,2025/1/4 21:55,320,AFT_10104,122
Flt_16015,MKLY,JTZV,2025/1/4 19:45,2025/1/5 0:10,320,AFT_10042,242
Flt_16016,YELV,CGHU,2025/1/4 19:45,2025/1/4 23:05,320,AFT_10030,183
Flt_16017,JTZV,WOSF,2025/1/4 19:50,2025/1/4 21:35,320,AFT_10152,88
Flt_16018,WGZL,XALQ,2025/1/4 19:50,2025/1/4 22:30,321,AFT_10074,123
Flt_16019,FCVG,JTZV,2025/1/4 19:50,2025/1/4 22:50,321,AFT_10129,187
Flt_16020,MEEP,JTZV,2025/1/4 19:50,2025/1/4 22:25,321,AFT_10113,141
Flt_16021,ZKXC,CGHU,2025/1/4 19:50,2025/1/4 22:30,320,AFT_10009,155
Flt_16022,JTZV,DFQN,2025/1/4 19:55,2025/1/5 0:25,321,AFT_10128,231
Flt_16023,DFQN,JTZV,2025/1/4 19:55,2025/1/4 23:30,321,AFT_10007,225
Flt_16024,LCYY,JTZV,2025/1/4 19:55,2025/1/4 23:25,321,AFT_10047,192
Flt_16025,TJFR,CGHU,2025/1/4 19:55,2025/1/4 22:25,320,AFT_10108,138
Flt_16026,JTZV,CGHU,2025/1/4 19:55,2025/1/4 23:30,321,AFT_10150,231
Flt_16027,CGHU,ZFTY,2025/1/4 20:00,2025/1/4 22:10,321,AFT_10023,129
Flt_16028,WAQQ,JTZV,2025/1/4 20:00,2025/1/4 22:55,321,AFT_10003,161
Flt_16029,KHPY,CGHU,2025/1/4 20:00,2025/1/4 22:55,320,AFT_10039,168
Flt_16030,XALQ,ZFTY,2025/1/4 20:05,2025/1/4 22:20,320,AFT_10024,139
Flt_16031,LRNO,YELV,2025/1/4 20:05,2025/1/4 22:30,320,AFT_10063,126
Flt_16032,DIZB,GCFX,2025/1/4 20:05,2025/1/4 22:20,320,AFT_10131,123
Flt_16033,CFEV,WDWO,2025/1/4 20:15,2025/1/4 22:50,319,AFT_10098,165
Flt_16034,CGHU,YELV,2025/1/4 20:15,2025/1/4 23:30,320,AFT_10143,202
Flt_16035,SSNS,XALQ,2025/1/4 20:15,2025/1/4 23:00,321,AFT_10094,132
Flt_16036,WGZL,JTZV,2025/1/4 20:15,2025/1/4 22:40,319,AFT_10059,146
Flt_16037,EFIK,JTZV,2025/1/4 20:15,2025/1/4 22:40,320,AFT_10126,143
Flt_16038,KHPY,JTZV,2025/1/4 20:15,2025/1/4 22:35,321,AFT_10015,111
Flt_16039,UTFU,CGHU,2025/1/4 20:15,2025/1/4 22:55,320,AFT_10006,160
Flt_16040,AJDW,IGVH,2025/1/4 20:20,2025/1/4 22:50,320,AFT_10004,148
Flt_16041,FCVG,XALQ,2025/1/4 20:20,2025/1/4 23:50,321,AFT_10035,216
Flt_16042,XALQ,MEEP,2025/1/4 20:25,2025/1/4 22:20,321,AFT_10043,104
Flt_16043,MOXE,YELV,2025/1/4 20:25,2025/1/4 22:50,320,AFT_10069,145
Flt_16044,IGVH,ZFTY,2025/1/4 20:30,2025/1/5 0:15,320,AFT_10010,226
Flt_16045,JTZV,ZFTY,2025/1/4 20:30,2025/1/4 23:15,320,AFT_10073,155
Flt_16046,XALQ,YELV,2025/1/4 20:30,2025/1/4 22:30,319,AFT_10096,149
Flt_16047,ZFTY,UNUN,2025/1/4 20:30,2025/1/5 0:50,320,AFT_10064,252
Flt_16048,JTZV,CTIG,2025/1/4 20:35,2025/1/5 0:15,321,AFT_10121,200
Flt_16049,JTZV,MEEP,2025/1/4 20:35,2025/1/4 23:05,320,AFT_10119,135
Flt_16050,RXPU,JTZV,2025/1/4 20:35,2025/1/4 23:40,321,AFT_10065,169
Flt_16051,JTZV,QQGB,2025/1/4 20:40,2025/1/4 23:00,320,AFT_10008,126
Flt_16052,DJQK,JTZV,2025/1/4 20:40,2025/1/5 0:05,320,AFT_10138,202
Flt_16053,DFQN,XALQ,2025/1/4 20:45,2025/1/5 0:40,320,AFT_10034,235
Flt_16054,KXUZ,JTZV,2025/1/4 20:45,2025/1/4 23:20,321,AFT_10141,147
Flt_16055,XALQ,UTFU,2025/1/4 20:50,2025/1/4 22:35,319,AFT_10056,106
Flt_16056,JTZV,IGVH,2025/1/4 20:50,2025/1/4 22:30,319,AFT_10071,78
Flt_16057,KHPY,JTZV,2025/1/4 20:50,2025/1/4 23:00,320,AFT_10020,123
Flt_16058,ZMZW,JTZV,2025/1/4 20:50,2025/1/5 0:10,321,AFT_10084,196
Flt_16059,LBMY,JTZV,2025/1/4 20:50,2025/1/4 22:55,321,AFT_10120,128
Flt_16060,JTZV,LRNO,2025/1/4 21:00,2025/1/4 22:55,321,AFT_10052,97
Flt_16061,UTFU,ZOEV,2025/1/4 21:00,2025/1/5 0:35,321,AFT_10025,193
Flt_16062,JPZC,IGVH,2025/1/4 21:00,2025/1/5 0:30,320,AFT_10146,195
Flt_16063,SZVM,IGVH,2025/1/4 21:00,2025/1/4 22:50,320,AFT_10055,109
Flt_16064,JTZV,QFKO,2025/1/4 21:05,2025/1/4 22:40,320,AFT_10122,86
Flt_16065,XCDO,WDWO,2025/1/4 21:05,2025/1/5 0:50,320,AFT_10040,199
Flt_16066,KIJU,JTZV,2025/1/4 21:10,2025/1/4 23:40,321,AFT_10118,152
Flt_16067,CGHU,YELV,2025/1/4 21:15,2025/1/5 0:40,320,AFT_10103,207
Flt_16068,ZFTY,ZBRM,2025/1/4 21:15,2025/1/5 0:25,320,AFT_10101,163
Flt_16069,DULL,XALQ,2025/1/4 21:20,2025/1/4 23:20,319,AFT_10087,120
Flt_16070,XALQ,DQBQ,2025/1/4 21:25,2025/1/4 23:05,320,AFT_10102,113
Flt_16071,JTZV,DIZB,2025/1/4 21:25,2025/1/4 23:40,319,AFT_10097,132
Flt_16072,TLRK,JTZV,2025/1/4 21:25,2025/1/4 23:25,321,AFT_10149,105
Flt_16073,CHCY,CGHU,2025/1/4 21:30,2025/1/5 0:50,320,AFT_10081,199
Flt_16074,MJTP,JTZV,2025/1/4 21:35,2025/1/4 23:30,320,AFT_10083,100
Flt_16075,WJBU,ZOEV,2025/1/4 21:45,2025/1/4 23:50,321,AFT_10013,102
Flt_16076,PERX,IGVH,2025/1/4 21:45,2025/1/5 1:25,320,AFT_10045,208
Flt_16077,SGXO,JTZV,2025/1/4 21:45,2025/1/4 22:55,319,AFT_10133,59
Flt_16078,SVBC,JTZV,2025/1/4 21:50,2025/1/5 0:30,319,AFT_10076,157
Flt_16079,LRNO,JTZV,2025/1/4 21:50,2025/1/4 23:40,320,AFT_10012,121
Flt_16080,ZFTY,ZOEV,2025/1/4 21:55,2025/1/5 1:55,320,AFT_10082,228
Flt_16081,MEEP,YELV,2025/1/4 21:55,2025/1/5 0:10,320,AFT_10086,113
Flt_16082,JXKD,JTZV,2025/1/4 21:55,2025/1/4 23:50,319,AFT_10091,106
Flt_16083,JNLE,JTZV,2025/1/4 21:55,2025/1/5 0:20,319,AFT_10153,127
Flt_16084,PNOJ,VEYC,2025/1/4 21:55,2025/1/4 22:55,320,AFT_10026,60
Flt_16085,LCYY,WDWO,2025/1/4 22:00,2025/1/5 0:35,319,AFT_10049,159
Flt_16086,TJFR,JTZV,2025/1/4 22:00,2025/1/5 0:50,320,AFT_10088,153
Flt_16087,LCYY,CGHU,2025/1/4 22:00,2025/1/5 0:55,321,AFT_10070,159
Flt_16088,GSWW,XALQ,2025/1/4 22:05,2025/1/4 23:55,320,AFT_10050,107
Flt_16089,LCYY,IGVH,2025/1/4 22:10,2025/1/5 1:55,320,AFT_10106,228
Flt_16090,ZFTY,XALQ,2025/1/4 22:15,2025/1/5 1:10,321,AFT_10124,149
Flt_16091,WGZL,JTZV,2025/1/4 22:15,2025/1/5 0:40,321,AFT_10048,148
Flt_16092,ZOEV,ZFTY,2025/1/4 22:20,2025/1/5 1:55,321,AFT_10017,233
Flt_16093,WOSF,JTZV,2025/1/4 22:20,2025/1/5 0:05,320,AFT_10152,94
Flt_16094,IQOA,JTZV,2025/1/4 22:25,2025/1/5 1:15,321,AFT_10021,148
Flt_16095,ZOEV,XALQ,2025/1/4 22:40,2025/1/5 1:05,320,AFT_10090,143
Flt_16096,KXUZ,XALQ,2025/1/4 22:40,2025/1/5 0:55,320,AFT_10018,122
Flt_16097,GCFX,IGVH,2025/1/4 23:05,2025/1/5 0:55,320,AFT_10131,96
Flt_16098,XALQ,ZOEV,2025/1/4 23:10,2025/1/5 1:30,321,AFT_10089,135
Flt_16099,ZFTY,CGHU,2025/1/4 23:20,2025/1/5 1:25,321,AFT_10023,107
Flt_16100,JTZV,IGVH,2025/1/4 23:25,2025/1/5 1:15,320,AFT_10080,80
Flt_16101,UTFU,XALQ,2025/1/4 23:25,2025/1/5 1:30,319,AFT_10056,110
Flt_16102,QFKO,JTZV,2025/1/4 23:25,2025/1/5 1:15,320,AFT_10122,92
Flt_16103,IGVH,JTZV,2025/1/4 23:35,2025/1/5 0:55,320,AFT_10014,82
Flt_16104,DQBQ,XALQ,2025/1/4 23:50,2025/1/5 1:30,320,AFT_10102,107
Flt_16105,EJUF,JTZV,2025/1/5 0:20,2025/1/5 5:00,321,AFT_10136,256
Flt_16106,LRNO,DFQN,2025/1/5 2:00,2025/1/5 5:10,321,AFT_10001,175
Flt_16107,DFQN,LRNO,2025/1/5 7:10,2025/1/5 10:05,321,AFT_10001,186
Flt_16108,LRNO,FCVG,2025/1/5 2:00,2025/1/5 4:05,321,AFT_10147,143
Flt_16109,QPCR,LRNO,2025/1/5 17:55,2025/1/5 20:40,321,AFT_10147,164
Flt_16110,FCVG,LRNO,2025/1/5 5:35,2025/1/5 7:30,321,AFT_10147,119
Flt_16112,LRNO,QPCR,2025/1/5 13:00,2025/1/5 16:25,321,AFT_10147,213
Flt_16113,ZFTY,ZOEV,2025/1/5 6:00,2025/1/5 9:35,321,AFT_10017,237
Flt_16114,XALQ,YEQV,2025/1/5 6:20,2025/1/5 8:20,321,AFT_10124,118
Flt_16115,YELV,WJBU,2025/1/5 6:25,2025/1/5 9:15,320,AFT_10103,161
Flt_16116,ZOEV,ZBRM,2025/1/5 6:25,2025/1/5 8:50,320,AFT_10082,148
Flt_16117,JTZV,PERX,2025/1/5 6:25,2025/1/5 9:05,321,AFT_10003,158
Flt_16118,YELV,LRNO,2025/1/5 6:25,2025/1/5 9:20,320,AFT_10086,173
Flt_16119,JTZV,GSWW,2025/1/5 6:25,2025/1/5 7:50,319,AFT_10142,79
Flt_16120,MEEP,JTZV,2025/1/5 6:25,2025/1/5 8:50,319,AFT_10100,139
Flt_16121,JTZV,ZFTY,2025/1/5 6:30,2025/1/5 9:10,321,AFT_10015,151
Flt_16122,ZOEV,TLRK,2025/1/5 6:30,2025/1/5 8:30,321,AFT_10025,129
Flt_16123,IGVH,WDWO,2025/1/5 6:30,2025/1/5 8:45,320,AFT_10041,135
Flt_16124,IGVH,XALQ,2025/1/5 6:35,2025/1/5 8:20,320,AFT_10106,103
Flt_16125,XALQ,PERX,2025/1/5 6:40,2025/1/5 9:20,321,AFT_10035,144
Flt_16126,JTZV,BKVZ,2025/1/5 6:40,2025/1/5 8:20,319,AFT_10125,84
Flt_16127,XALQ,DIZB,2025/1/5 6:45,2025/1/5 8:50,320,AFT_10018,119
Flt_16128,XALQ,MEEP,2025/1/5 6:50,2025/1/5 9:05,320,AFT_10034,127
Flt_16129,XALQ,IQOA,2025/1/5 6:50,2025/1/5 9:05,320,AFT_10050,107
Flt_16130,ZFTY,MOXE,2025/1/5 6:50,2025/1/5 9:40,320,AFT_10024,142
Flt_16131,JTZV,XCDO,2025/1/5 6:50,2025/1/5 10:30,321,AFT_10032,235
Flt_16132,XALQ,LRNO,2025/1/5 6:55,2025/1/5 8:45,320,AFT_10061,93
Flt_16133,IGVH,KXUZ,2025/1/5 6:55,2025/1/5 8:45,320,AFT_10004,111
Flt_16134,JTZV,ZKXC,2025/1/5 6:55,2025/1/5 9:10,320,AFT_10122,141
Flt_16135,WDWO,DIZB,2025/1/5 6:55,2025/1/5 8:45,320,AFT_10075,91
Flt_16136,CGHU,LCYY,2025/1/5 6:55,2025/1/5 9:50,321,AFT_10038,182
Flt_16137,KXUZ,JTZV,2025/1/5 6:55,2025/1/5 9:30,321,AFT_10107,142
Flt_16138,UNUN,JTZV,2025/1/5 6:55,2025/1/5 10:35,320,AFT_10064,210
Flt_16139,ZFTY,JTZV,2025/1/5 6:55,2025/1/5 10:00,320,AFT_10058,175
Flt_16140,VEYC,MEEP,2025/1/5 7:00,2025/1/5 9:15,320,AFT_10060,130
Flt_16141,PERX,WGZL,2025/1/5 7:00,2025/1/5 10:40,321,AFT_10027,212
Flt_16143,DIZB,JXKD,2025/1/5 7:00,2025/1/5 11:00,320,AFT_10011,209
Flt_16144,JTZV,YELV,2025/1/5 7:00,2025/1/5 9:35,321,AFT_10085,152
Flt_16145,CGHU,DIZB,2025/1/5 7:00,2025/1/5 9:35,320,AFT_10030,148
Flt_16146,CGHU,TJFR,2025/1/5 7:00,2025/1/5 9:45,320,AFT_10123,160
Flt_16148,XALQ,CGHU,2025/1/5 7:00,2025/1/5 10:40,321,AFT_10074,230
Flt_16149,JTZV,KXUZ,2025/1/5 7:05,2025/1/5 9:35,321,AFT_10114,127
Flt_16150,XALQ,QFKO,2025/1/5 7:05,2025/1/5 9:05,320,AFT_10090,120
Flt_16151,IGVH,ZMZW,2025/1/5 7:05,2025/1/5 9:35,319,AFT_10071,125
Flt_16152,ZOEV,DIZB,2025/1/5 7:05,2025/1/5 10:30,321,AFT_10013,209
Flt_16153,MEEP,XALQ,2025/1/5 7:10,2025/1/5 9:10,321,AFT_10043,125
Flt_16154,UNUN,PNOJ,2025/1/5 7:10,2025/1/5 10:35,320,AFT_10111,209
Flt_16155,XALQ,KXUZ,2025/1/5 7:10,2025/1/5 9:15,319,AFT_10046,109
Flt_16156,CGHU,LBMY,2025/1/5 7:10,2025/1/5 10:50,320,AFT_10009,212
Flt_16157,CGHU,ZOEV,2025/1/5 7:10,2025/1/5 12:45,320,AFT_10117,301
Flt_16158,CGHU,WDWO,2025/1/5 7:10,2025/1/5 11:05,321,AFT_10023,216
Flt_16159,JTZV,IGVH,2025/1/5 7:10,2025/1/5 8:55,320,AFT_10115,83
Flt_16160,XALQ,YELV,2025/1/5 7:10,2025/1/5 9:15,319,AFT_10087,129
Flt_16161,IGVH,KHPY,2025/1/5 7:15,2025/1/5 9:55,320,AFT_10045,157
Flt_16162,XALQ,LCYY,2025/1/5 7:15,2025/1/5 9:30,321,AFT_10094,139
Flt_16163,JTZV,IRVV,2025/1/5 7:15,2025/1/5 10:25,321,AFT_10005,195
Flt_16164,JTZV,TLRK,2025/1/5 7:20,2025/1/5 9:25,321,AFT_10021,118
Flt_16165,WDWO,GPWJ,2025/1/5 7:20,2025/1/5 10:20,319,AFT_10098,156
Flt_16166,ZOEV,PNOJ,2025/1/5 7:25,2025/1/5 9:50,320,AFT_10148,157
Flt_16167,JTZV,NYKQ,2025/1/5 7:25,2025/1/5 9:40,320,AFT_10138,113
Flt_16168,CGHU,KHPY,2025/1/5 7:25,2025/1/5 10:40,320,AFT_10039,188
Flt_16169,JTZV,EZNJ,2025/1/5 7:25,2025/1/5 9:15,321,AFT_10129,108
Flt_16170,JTZV,BKVZ,2025/1/5 7:25,2025/1/5 9:05,320,AFT_10088,87
Flt_16171,IGVH,TJFR,2025/1/5 7:25,2025/1/5 10:10,320,AFT_10055,158
Flt_16172,JTZV,GPWJ,2025/1/5 7:25,2025/1/5 9:30,319,AFT_10151,117
Flt_16173,UNUN,JTZV,2025/1/5 7:25,2025/1/5 11:20,320,AFT_10044,222
Flt_16174,CGHU,JTZV,2025/1/5 7:25,2025/1/5 11:55,321,AFT_10070,265
Flt_16175,JTZV,ZFTY,2025/1/5 7:30,2025/1/5 10:15,321,AFT_10120,152
Flt_16176,VEYC,JTZV,2025/1/5 7:30,2025/1/5 8:35,320,AFT_10026,66
