id,crewId,airport,startTime,endTime,isDuty
Grd_2635_10000,Crew_10603,IGVH,2025/1/1 0:00,2025/1/1 23:59,0
Grd_1280_10000,Crew_10606,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1280_10001,Crew_10606,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1280_10002,Crew_10606,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1280_10003,Crew_10606,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1280_10004,Crew_10606,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1280_10005,Crew_10606,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1280_10006,Crew_10606,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2747_10000,Crew_10607,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_2747_10001,Crew_10607,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_2747_10002,Crew_10607,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2747_10003,Crew_10607,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_2747_10004,Crew_10607,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_2344_10000,Crew_10609,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_2344_10001,Crew_10609,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_2344_10002,Crew_10609,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2344_10003,Crew_10609,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_2344_10004,Crew_10609,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1438_10000,Crew_10610,IGVH,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1844_10000,Crew_10611,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1476_10000,Crew_10615,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1476_10001,Crew_10615,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_2746_10000,Crew_10617,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_2746_10001,Crew_10617,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2746_10002,Crew_10617,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_2746_10003,Crew_10617,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_2746_10004,Crew_10617,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_2746_10005,Crew_10617,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_3118_10000,Crew_10618,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2261_10000,Crew_10621,WDWO,2025/1/4 8:00,2025/1/4 18:00,1
Grd_2261_10001,Crew_10621,WDWO,2025/1/5 8:00,2025/1/5 18:00,1
Grd_2261_10002,Crew_10621,WDWO,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1854_10000,Crew_10622,WDWO,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1634_10000,Crew_10623,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1634_10001,Crew_10623,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_2278_10000,Crew_10624,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_2278_10001,Crew_10624,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_2278_10002,Crew_10624,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2278_10003,Crew_10624,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_2278_10004,Crew_10624,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1392_10000,Crew_10625,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1841_10000,Crew_10626,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2052_10000,Crew_10631,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_2052_10001,Crew_10631,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_2234_10000,Crew_10635,IGVH,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1859_10000,Crew_10636,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_11935_10000,Crew_10637,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1465_10000,Crew_10640,CGHU,2025/1/7 0:00,2025/1/7 23:59,0
Grd_40_10000,Crew_10642,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_40_10001,Crew_10642,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_40_10002,Crew_10642,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_40_10003,Crew_10642,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_40_10004,Crew_10642,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_40_10005,Crew_10642,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_40_10006,Crew_10642,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2741_10000,Crew_10643,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_2741_10001,Crew_10643,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_2741_10002,Crew_10643,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2741_10003,Crew_10643,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1490_10000,Crew_10644,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_4125_10000,Crew_10646,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_4125_10001,Crew_10646,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_1492_10000,Crew_10657,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1492_10001,Crew_10657,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_3131_10000,Crew_10658,XALQ,2025/1/3 8:00,2025/1/3 18:00,1
Grd_42_10000,Crew_10661,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_42_10001,Crew_10661,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_42_10002,Crew_10661,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_42_10003,Crew_10661,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_42_10004,Crew_10661,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_42_10005,Crew_10661,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_42_10006,Crew_10661,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1783_10000,Crew_10666,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1783_10001,Crew_10666,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2703_10000,Crew_10667,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_2703_10001,Crew_10667,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_2703_10002,Crew_10667,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2703_10003,Crew_10667,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_2703_10004,Crew_10667,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_2703_10005,Crew_10667,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1128_10000,Crew_10671,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_1128_10001,Crew_10671,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_1128_10002,Crew_10671,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1128_10003,Crew_10671,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1830_10000,Crew_10674,WDWO,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1846_10000,Crew_10677,IGVH,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1608_10000,Crew_10680,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_43523_10000,Crew_10686,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1971_10000,Crew_10688,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1446_10000,Crew_10693,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1446_10001,Crew_10693,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_1836_10000,Crew_10694,IGVH,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1475_10000,Crew_10697,CGHU,2025/1/2 0:00,2025/1/2 23:59,0
Grd_2195_10000,Crew_10701,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_2195_10001,Crew_10701,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_2195_10002,Crew_10701,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1179_10000,Crew_10709,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1479_10000,Crew_10710,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1479_10001,Crew_10710,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1479_10002,Crew_10710,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1201_10000,Crew_10712,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1201_10001,Crew_10712,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1201_10002,Crew_10712,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1201_10003,Crew_10712,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_47_10000,Crew_10713,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_47_10001,Crew_10713,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_47_10002,Crew_10713,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_47_10003,Crew_10713,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_47_10004,Crew_10713,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_47_10005,Crew_10713,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_47_10006,Crew_10713,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_2227_10000,Crew_10716,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_2227_10001,Crew_10716,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1694_10000,Crew_10717,IGVH,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1818_10000,Crew_10722,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_3117_10000,Crew_10724,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_3117_10001,Crew_10724,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_3117_10002,Crew_10724,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_3117_10003,Crew_10724,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_3127_10000,Crew_10726,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_3127_10001,Crew_10726,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1187_10000,Crew_10727,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1187_10001,Crew_10727,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1485_10000,Crew_10731,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_4115_10000,Crew_10732,XALQ,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1820_10000,Crew_10734,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1820_10001,Crew_10734,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1820_10002,Crew_10734,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1820_10003,Crew_10734,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1820_10004,Crew_10734,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_1267_10000,Crew_10735,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1790_10000,Crew_10738,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_3126_10000,Crew_10741,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_3126_10001,Crew_10741,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1814_10000,Crew_10742,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2533_10000,Crew_10747,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1436_10000,Crew_10748,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1436_10001,Crew_10748,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1436_10002,Crew_10748,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1436_10003,Crew_10748,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1436_10004,Crew_10748,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1436_10005,Crew_10748,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1436_10006,Crew_10748,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_1190_10000,Crew_10750,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1190_10001,Crew_10750,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1190_10002,Crew_10750,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1808_10000,Crew_10751,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_1196_10000,Crew_10754,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1196_10001,Crew_10754,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1196_10002,Crew_10754,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1778_10000,Crew_10756,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1778_10001,Crew_10756,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1778_10002,Crew_10756,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1778_10003,Crew_10756,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1771_10000,Crew_10758,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1771_10001,Crew_10758,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1771_10002,Crew_10758,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1771_10003,Crew_10758,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1178_10000,Crew_10763,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1178_10001,Crew_10763,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1178_10002,Crew_10763,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1178_10003,Crew_10763,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1272_10000,Crew_10764,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_3132_10000,Crew_10767,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1442_10000,Crew_10769,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_1442_10001,Crew_10769,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_1442_10002,Crew_10769,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1442_10003,Crew_10769,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1442_10004,Crew_10769,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1442_10005,Crew_10769,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1442_10006,Crew_10769,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_10038_10000,Crew_10773,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1793_10000,Crew_10774,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1793_10001,Crew_10774,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1793_10002,Crew_10774,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1793_10003,Crew_10774,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1793_10004,Crew_10774,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_4108_10000,Crew_10775,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_1188_10000,Crew_10776,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1188_10001,Crew_10776,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1188_10002,Crew_10776,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1449_10000,Crew_10777,XALQ,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1746_10000,Crew_10781,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_1746_10001,Crew_10781,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_3123_10000,Crew_10784,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_3123_10001,Crew_10784,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_3123_10002,Crew_10784,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1209_10000,Crew_10785,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_2210_10000,Crew_10786,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_2205_10000,Crew_10787,XALQ,2025/1/3 8:00,2025/1/3 18:00,1
Grd_2183_10000,Crew_10788,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1751_10000,Crew_10790,XALQ,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1751_10001,Crew_10790,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1804_10000,Crew_10792,XALQ,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1779_10000,Crew_10794,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1774_10000,Crew_10797,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1774_10001,Crew_10797,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1745_10000,Crew_10798,IGVH,2025/1/1 0:00,2025/1/1 23:59,0
Grd_1439_10000,Crew_10799,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_52_10000,Crew_10801,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_52_10001,Crew_10801,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_52_10002,Crew_10801,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_52_10003,Crew_10801,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_52_10004,Crew_10801,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_52_10005,Crew_10801,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_52_10006,Crew_10801,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1169_10000,Crew_10806,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1748_10000,Crew_10809,WDWO,2025/1/2 0:00,2025/1/2 23:59,0
Grd_1748_10001,Crew_10809,WDWO,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1176_10000,Crew_10810,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1176_10001,Crew_10810,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1819_10000,Crew_10812,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_1752_10000,Crew_10816,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_1752_10001,Crew_10816,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_1752_10002,Crew_10816,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1752_10003,Crew_10816,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1752_10004,Crew_10816,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1752_10005,Crew_10816,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1752_10006,Crew_10816,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_2187_10000,Crew_10819,YELV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_2187_10001,Crew_10819,YELV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_2187_10002,Crew_10819,YELV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2187_10003,Crew_10819,YELV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_2187_10004,Crew_10819,YELV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_116_10000,Crew_10825,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_116_10001,Crew_10825,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_116_10002,Crew_10825,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_116_10003,Crew_10825,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_116_10004,Crew_10825,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_116_10005,Crew_10825,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_116_10006,Crew_10825,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
